GBE ID	Name	TableID	FieldID	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Field	Participants	Items	Stability	ValueType	Units	ItemType	Sexed	Instances	Array	Coding	Notes	Link	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	
INI3627	Age_angina_diagnosed	9797	3627	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age angina diagnosed	16374	17056	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the angina was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3627~ was collected from participants who indicated they were told by a doctor that they have had an angina, as defined by their answers to ~F6150~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3627	1	0	1		"-1,-3"				
INI3659	Year_immigrated_to_UK_(United_Kingdom)	9797	3659	100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	Year immigrated to UK (United Kingdom)	44572	46095	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What year did you first come to live in the United Kingdom?"" If the participant activated the Help button they were shown the message:     Please give the year that you FIRST came to live in the United Kingdom. Do not count years if you came to holiday or visit friends or family.      ~F3659~ was collected from participants who indicated they were born outside the United Kingdom, as defined by their answers to ~F1647~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3659	1	0	1		"-1,-3"				
INI3669	Lifetime_number_of_same-sex_sexual_partners	9797	3669	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Lifetime number of same-sex sexual partners	16064	17149	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many sexual partners of the same sex have you had in your lifetime?"" The following checks were performed:  If answer   If answer > 99997 then rejected  If answer > 99 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.      ~F3669~ was collected from participants those who indicated they had had sexual intercourse with someone of the same sex, as indicated by their answers to ~F2159~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3669	1	0	1		"-1,-3"				
INI3680	Age_when_last_ate_meat	9797	3680	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Age when last ate meat	20709	22571	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How old were you when you last ate any kind of meat? (Enter ""0"" if you have never eaten meat in your lifetime)"" The following checks were performed:  If answer   If answer > Participants age then rejected"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3680	1	0	1		"-1,-3"				
INI3700	Time_since_last_menstrual_period	9797	3700	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Time since last menstrual period	64153	65817	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How many days since your last menstrual period?"" The following checks were performed:  If answer   If answer > 365 then rejected  If answer > 60 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please count from the first day of your last menstrual period      ~F3700~ was collected from women who indicated that their periods had not stopped (menopause), as defined by their answers to ~F2724~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3700	1	0	1		"-1,-3"				
INI3761	"Age_hay_fever,_rhinitis_or_eczema_diagnosed"	9797	3761	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	"Age hay fever, rhinitis or eczema diagnosed"	116807	124052	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the hayfever, rhinitis or eczema was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3761~ was collected from participants who indicated they were told by a doctor that they have had hayfever, allergic rhinitis or eczema, as defined by their answers to ~F6152~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3761	1	0	1		"-1,-3"				
INI3786	Age_asthma_diagnosed	9797	3786	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age asthma diagnosed	58399	61875	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the asthma was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3786~ was collected from participants who indicated they were told by a doctor that they have had asthma, as defined by their answers to ~F6152~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3786	1	0	1		"-1,-3"				
INI3829	Number_of_stillbirths	9797	3829	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Number of stillbirths	87579	93047	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How many stillbirths? (enter 0 if none)"" The following checks were performed:  If answer   If answer > 15 then rejected  If answer > 5 then participant asked to confirm   ~F3829~ was collected from women who indicated that they had had a stillbirth, spontaneous miscarriage or termination, as defined by their answers to ~F2774~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3829	1	0	1		"-1,-3"				
INI3839	Number_of_spontaneous_miscarriages	9797	3839	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Number of spontaneous miscarriages	87579	93047	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How many spontaneous miscarriages? (enter 0 if none)"" The following checks were performed:  If answer   If answer > 35 then rejected  If answer > 11 then participant asked to confirm   ~F3839~ was collected from women who indicated that they had had a stillbirth, spontaneous miscarriage or termination, as defined by their answers to ~F2774~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3839	1	0	1		"-1,-3"				
INI3849	Number_of_pregnancy_terminations	9797	3849	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Number of pregnancy terminations	87579	93047	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How many terminations? (enter 0 if none)"" The following checks were performed:  If answer   If answer > 35 then rejected  If answer > 11 then participant asked to confirm   ~F3849~ was collected from women who indicated that they had had a stillbirth, spontaneous miscarriage or termination, as defined by their answers to ~F2774~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3849	1	0	1		"-1,-3"				
INI3882	Age_at_bilateral_oophorectomy_(both_ovaries_removed)	9797	3882	100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	Age at bilateral oophorectomy (both ovaries removed)	22092	23473	Complete	Integer	Data	Primary	Female	3	1	100291	"ACE touchscreen question ""How old were you when you had BOTH ovaries removed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   ~F3882~ was collected from women who indicated that they had had both ovaries removed, as defined by their answers to ~F2834~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3882	1	0	1		"-1,-3"				
INI3894	Age_heart_attack_diagnosed	9797	3894	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age heart attack diagnosed	11821	12402	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the heart attack was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3894~ was collected from participants who indicated they were told by a doctor that they have had a heart attack, as defined by their answers to ~F6150~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3894	1	0	1		"-1,-3"				
INI3972	Number_of_adopted_brothers	9797	3972	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Number of adopted brothers	7356	7820	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many ADOPTED brothers do you have? (Please include those who have died)"" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F3972~ was collected from participants who indicated they were adopted as a child, as defined by their answers to ~F1767~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3972	1	0	1		"-1,-3"				
INI3982	Number_of_adopted_sisters	9797	3982	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Number of adopted sisters	7356	7820	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many ADOPTED sisters do you have? (Please include those who have died)"" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F3982~ was collected from participants who indicated they were adopted as a child, as defined by their answers to ~F1767~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3982	1	0	1		"-1,-3"				
INI3992	Age_emphysema/chronic_bronchitis_diagnosed	9797	3992	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age emphysema/chronic bronchitis diagnosed	8580	8756	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the emphysema/chronic bronchitis was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F3992~ was collected from participants who indicated they were told by a doctor that they have had emphysema or chronic bronchitis, as defined by their answers to ~F6152~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3992	1	0	1		"-1,-3"				
INI4012	"Age_deep-vein_thrombosis_(DVT,_blood_clot_in_leg)_diagnosed"	9797	4012	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	"Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed"	10195	10624	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the blood clot in the leg (DVT) was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F4012~ was collected from participants who indicated they were told by a doctor that they have had a Blood clot in the leg (DVT) , as defined by their answers to ~F6152~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4012	1	0	1		"-1,-3"				
INI4022	Age_pulmonary_embolism_(blood_clot_in_lung)_diagnosed	9797	4022	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age pulmonary embolism (blood clot in lung) diagnosed	4208	4406	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the blood clot in the lung was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F4022~ was collected from participants who indicated they were told by a doctor that they have had a blood clot in the lung , as defined by their answers to ~F6152~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4022	1	0	1		"-1,-3"				
INI4056	Age_stroke_diagnosed	9797	4056	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age stroke diagnosed	7854	8159	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the stroke was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F4056~ was collected from participants who indicated they were told by a doctor that they have had a stroke, as defined by their answers to ~F6150~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4056	1	0	1		"-1,-3"				
INI4407	Average_monthly_red_wine_intake	9797	4407	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly red wine intake	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many glasses of RED wine would you drink?  (There are six glasses in an average bottle)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling red wine here.      ~F4407~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4407	1	0	1		"-1,-3"				
INI4418	Average_monthly_champagne_plus_white_wine_intake	9797	4418	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly champagne plus white wine intake	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many glasses of WHITE wine or champagne would you drink?  (There are six glasses in an average bottle)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling white wine here.      ~F4418~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4418	1	0	1		"-1,-3"				
INI4429	Average_monthly_beer_plus_cider_intake	9797	4429	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly beer plus cider intake	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many pints of beer or cider would you drink? (Include bitter, lager, stout, ale, Guinness)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   ~F4429~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answer to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4429	1	0	1		"-1,-3"				
INI4440	Average_monthly_spirits_intake	9797	4440	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly spirits intake	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many measures of spirits or liqueurs would you drink? (there are 25 standard measures in a normal sized bottle;  spirits include drinks such as whisky, gin, rum, vodka, brandy)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   ~F4440~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4440	1	0	1		"-1,-3"				
INI4451	Average_monthly_fortified_wine_intake	9797	4451	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly fortified wine intake	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many glasses of fortified wine would you drink? (There are 12 glasses in an average bottle) (Fortified wines include drinks such as sherry, port, vermouth)"" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Fortified wines include: Sherry, Port, Vermouth, Muscat, Madeira, Malaga, Tokay, Frontignan, Frontignac.      ~F4451~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4451	1	0	1		"-1,-3"				
INI4462	Average_monthly_intake_of_other_alcoholic_drinks	9797	4462	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average monthly intake of other alcoholic drinks	46799	49076	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average MONTH, how many glasses of other alcoholic drinks (such as alcopops) would you drink?"" The following checks were performed:  If answer    ~F4462~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4462	1	0	1		"-1,-3"				
INI4609	Longest_period_of_depression	10137	4609	100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	Longest period of depression	102128	108188	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many weeks was the longest period when you were feeling depressed or down?"" The following checks were performed:  If answer   If answer > 999 then rejected   ~F4609~ was collected from participants who indicated they have felt depressed or down for at least a whole week, as defined by their answers to ~F4598~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4609	1	0	1		"-1,-3"				
INI4620	Number_of_depression_episodes	10137	4620	100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	Number of depression episodes	102128	108188	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many periods have you had when you were feeling depressed or down for at least a whole week?"" The following checks were performed:  If answer   If answer > 9999 then rejected   ~F4620~ was collected from participants who indicated they have felt depressed or down for at least a whole week, as defined by their answers to ~F4598~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4620	1	0	1		"-1,-3"				
INI4689	Age_glaucoma_diagnosed	10137	4689	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age glaucoma diagnosed	3563	3749	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when glaucoma was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F4689~ was collected from participants who indicated they have glaucoma, as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4689	1	0	1		"-1,-3"				
INI4700	Age_cataract_diagnosed	10137	4700	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age cataract diagnosed	10680	11229	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when a cataract was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F4700~ was collected from participants who indicated they have cataract, as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4700	1	0	1		"-1,-3"				
INI5057	Number_of_older_siblings	9797	5057	100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	Number of older siblings	170748	183471	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many OLDER brothers/sisters do you have? (Please include those who have died, and twins. Do not include half-, step- or adopted brothers and sisters)"" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F5057~ was collected from participants except those who indicated they were adopted as a child, as defined by their answers to ~F1767~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5057	1	0	1		"-1,-3"				
INI5364	Average_weekly_intake_of_other_alcoholic_drinks	9797	5364	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Average weekly intake of other alcoholic drinks	132773	142817	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In an average WEEK, how many glasses of other alcoholic drinks (such as alcopops) would you drink?"" The following checks were performed:  If answer    ~F5364~ was collected from participants who indicated they drink alcohol more often than once or twice a week, as defined by their answers to ~F1558~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5364	1	0	1		"-1,-3"				
INI5375	Longest_period_of_unenthusiasm_/_disinterest	10137	5375	100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	Longest period of unenthusiasm / disinterest	69062	72432	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many weeks was the longest period when you were uninterested in things or unable to enjoy the things you used to?"" The following checks were performed:  If answer   If answer > 999 then rejected   ~F5375~ was collected from participants who indicated they have been uninterested in things or unable to enjoy things they used to for at least a week, as defined by their answers to ~F4631~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5375	1	0	1		"-1,-3"				
INI5386	Number_of_unenthusiastic/disinterested_episodes	10137	5386	100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	Number of unenthusiastic/disinterested episodes	69059	72428	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many periods have you had when you were uninterested in things or unable to enjoy the things you used to for at least a whole week?"" The following checks were performed:  If answer   If answer > 999 then rejected   ~F5386~ was collected from participants who indicated they have been uninterested in things or unable to enjoy things they used to for at least a week, as defined by their answers to ~F4631~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5386	1	0	1		"-1,-3"				
INI5430	Age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed	10137	5430	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age when loss of vision due to injury or trauma diagnosed	1021	1056	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when injury or trauma resulting in loss of vision was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5430~ was collected from participants who indicated they have had an injury or trauma resulting in loss of vision, as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5430	1	0	1		"-1,-3"				
INI5901	Age_when_diabetes-related_eye_disease_diagnosed	10137	5901	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age when diabetes-related eye disease diagnosed	2157	2215	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when diabetes related eye disease was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5901~ was collected from participants who indicated they have diabetes related eye disease, as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5901	1	0	1		"-1,-3"				
INI5923	Age_macular_degeneration_diagnosed	10137	5923	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age macular degeneration diagnosed	1894	1992	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when macular degeneration was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5923~ was collected from participants who indicated they have macular degeneration, as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5923	1	0	1		"-1,-3"				
INI5945	Age_other_serious_eye_condition_diagnosed	10137	5945	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Age other serious eye condition diagnosed	3192	3320	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""What was your age when the other serious eye condition was first diagnosed?"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer   If answer > 69 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F5945~ was collected from participants who indicated they have another serious eye condition (i.e. not diabetes, glaucoma, trauma, cataract or macular degeneration), as defined by their answers to ~F6148~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5945	1	0	1		"-1,-3"				
INI6183	Number_of_cigarettes_previously_smoked_daily_(current_cigar/pipe_smokers)	9797	6183	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Number of cigarettes previously smoked daily (current cigar/pipe smokers)	1802	1850	Complete	Integer	Data	Primary	Unisex	3	1	100353	"ACE touchscreen question ""About how many cigarettes did you smoke on average each day?"" The following checks were performed:  If answer   If answer > 150 then rejected  If answer > 100 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Count the total number of cigarettes (including both hand-rolled and manufactured cigarettes if both were smoked) For hand-rolled cigarettes:  - One ounce of tobacco makes about 30 cigarettes  - One gram of tobacco makes about 1 cigarette      ~F6183~ was collected from participants who indicated they currently smoke cigars and pipes, as defined by their answers to ~F3446~ and previously smoked cigarettes on most or all days, as defined by their answers to ~F3446~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6183	1	0	1		"-10,-1"				
INI6194	Age_stopped_smoking_cigarettes_(current_cigar/pipe_or_previous_cigarette_smoker)	9797	6194	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Age stopped smoking cigarettes (current cigar/pipe or previous cigarette smoker)	1802	1850	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How old were you when you last smoked cigarettes on most days?"" The following checks were performed:  If answer   If answer    ~F6194~ was collected from participants who indicated they currently smoke cigars and pipes, as defined by their answers to ~F3446~ and previously smoked cigarettes on most or all days, as defined by their answers to ~F3446~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6194	1	0	1		"-1,-3"				
INI767	Length_of_working_week_for_main_job	10137	767	100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	Length of working week for main job	287916	302713	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In a typical WEEK, how many hours do you spend at work? (Do not include hours travelling to and from work)"" The following checks were performed:  If answer > 160 then rejected  If answer   If answer > 74 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you have more than one 'current job' then answer this question for your MAIN job only.      ~F767~ was collected from all the participants who indicated they were in paid employment or self-employed, as defined by their answers to ~F6142~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=767	1	0	1		"-1,-3"				
INI874	Duration_of_walks	10137	874	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Duration of walks	479344	514427	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""How many minutes did you usually spend walking on a typical DAY?"" The following checks were performed:  If answer   If answer > 1440 then rejected  If answer   If answer > 300 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Count the number of minutes that you usually spend walking in one day. If the time you usually spend walking on each day of the week varies a lot, give an average of the time you spend walking. For instance if on one day of the week you usually walk for 4 hours but on the other day you walk 2 hours then give the average - that is 3 hours.      ~F874~ was collected from participants who indicated that they walked for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to ~F864~"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=874	1	0	1		"-1,-3"				
INI884	Number_of_days/week_of_moderate_physical_activity_10+_minutes	10137	884	100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	Number of days/week of moderate physical activity 10+ minutes	501750	539162	Complete	Integer	Data	Primary	Unisex	3	1	100291	"ACE touchscreen question ""In a typical WEEK, on how many days did you do 10 minutes or more of moderate physical activities like carrying light loads, cycling at normal pace?  (Do not include walking)"" The following checks were performed:  If answer   If answer > 7 then rejected   If the participant activated the Help button they were shown the message:     Count the number of days in a week that you do moderate physical activities for at least 10 minutes continuously at a time. Remember to include activities that you do for work, leisure, travel and around the house."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=884	1	0	1		"-1,-3"				
