#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
MED1141146400	flexotard_100mg_m/r_tablet	20003	24611	9796	24983	4	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146400.phe
MED1141146404	diclotard_75_m/r_tablet	20003	24611	9796	24983	6	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146404.phe
MED1141146422	urea+lauromacrogols_5%/3%_cream	20003	24611	9796	24983	4	2	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146422.phe
MED1141146426	balneum_plus_cream	20003	24611	9796	24983	36	24	0	0	2	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146426.phe
MED1141146428	fexofenadine	20003	24611	9796	24983	1714	1188	17	4	25	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146428.phe
MED1141146606	calcium_carbonate+cholecalciferol_1.25g/200iu_tablet	20003	24611	9796	24983	934	569	15	3	46	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146606.phe
MED1141146612	calceos_chewable_tablet	20003	24611	9796	24983	334	226	2	1	14	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146612.phe
MED1141146728	altacite_500mg_tablet	20003	24611	9796	24983	4	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141146728.phe
MED1141149110	cuprofen_5%_gel	20003	24611	9796	24983	6	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141149110.phe
MED1141150246	sporanox_10mg/ml_oral_liquid	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150246.phe
MED1141150264	anbesol_adult_oral_gel	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150264.phe
MED1141150328	ecopace_12.5mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150328.phe
MED1141150430	dermacare_cream_150ml	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150430.phe
MED1141150454	soothelip_cold_sore_5%_cream	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150454.phe
MED1141150478	decubal_cream	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150478.phe
MED1141150500	slofedipine_20mg_m/r_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150500.phe
MED1141150538	nifedotard_20mr_m/r_tablet	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150538.phe
MED1141150560	kaplon_12.5mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150560.phe
MED1141150602	methex_1mg/1ml_mixture	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150602.phe
MED1141150612	palladone-sr_8mg_m/r_capsule	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150612.phe
MED1141150614	palladone-sr_16mg_m/r_capsule	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150614.phe
MED1141150616	palladone-sr_24mg_m/r_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150616.phe
MED1141150620	zolmitriptan	20003	24611	9796	24983	463	339	3	0	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150620.phe
MED1141150624	zomig_2.5mg_tablet	20003	24611	9796	24983	467	328	0	0	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150624.phe
MED1141150682	cabaser_1mg_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150682.phe
MED1141150690	hydromorphone_hydrochloride	20003	24611	9796	24983	7	7	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150690.phe
MED1141150694	palladone_1.3mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150694.phe
MED1141150698	palladone_2.6mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150698.phe
MED1141150700	diflucan_one_150mg_capsule	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150700.phe
MED1141150750	brimonidine_tartrate	20003	24611	9796	24983	154	103	6	0	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150750.phe
MED1141150754	alphagan_0.2%_eye_drops	20003	24611	9796	24983	109	74	3	0	1	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150754.phe
MED1141150834	donepezil_hydrochloride	20003	24611	9796	24983	23	17	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150834.phe
MED1141150840	aricept_5mg_tablet	20003	24611	9796	24983	26	22	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150840.phe
MED1141150866	maxolon_5mg_tablet	20003	24611	9796	24983	27	18	2	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150866.phe
MED1141150898	angiotensin_ii_receptor_antagonist+diuretic	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150898.phe
MED1141150930	isotretinoin+erythromycin_0.05%/2%_gel	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150930.phe
MED1141150932	isotrexin_gel	20003	24611	9796	24983	2	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141150932.phe
MED1141151000	remifentanil	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151000.phe
MED1141151008	ultiva_1mg_injection_(pdr_for_recon)	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151008.phe
MED1141151010	ultiva_2mg_injection_(pdr_for_recon)	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151010.phe
MED1141151012	ultiva_5mg_injection_(pdr_for_recon)	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151012.phe
MED1141151016	losartan_potassium+hydrochlorothiazide_50mg/12.5mg_tablet	20003	24611	9796	24983	451	302	5	4	14	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151016.phe
MED1141151018	cozaar-comp_50mg/12.5mg_tablet	20003	24611	9796	24983	134	91	3	0	1	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151018.phe
MED1141151026	eurax_hc_cream	20003	24611	9796	24983	10	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151026.phe
MED1141151184	aqsia_eye_irrigation_solution	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151184.phe
MED1141151196	bss_eye_irrigation_solution	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151196.phe
MED1141151284	naratriptan	20003	24611	9796	24983	377	272	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151284.phe
MED1141151288	naramig_2.5mg_tablet	20003	24611	9796	24983	346	243	1	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151288.phe
MED1141151346	ciproxin_100mg_tablet	20003	24611	9796	24983	6	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151346.phe
MED1141151368	sandrena_0.5mg_gel	20003	24611	9796	24983	101	68	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151368.phe
MED1141151376	sleepia_50mg_capsule	20003	24611	9796	24983	4	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151376.phe
MED1141151382	hypapril_12.5mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151382.phe
MED1141151424	hydrocortisone_acetate+neomycin_sulphate_1.5%/0.5%_eye_drops	20003	24611	9796	24983	2	1	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151424.phe
MED1141151474	viazem_xl_120mg_m/r_capsule	20003	24611	9796	24983	95	70	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151474.phe
MED1141151558	expulin_dry_cough_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151558.phe
MED1141151588	altretamine	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151588.phe
MED1141151592	hexalen_50mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151592.phe
MED1141151616	expulin_decongestant_paediatric_s/f_linctus	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151616.phe
MED1141151718	evorel_conti_patch	20003	24611	9796	24983	594	403	7	2	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151718.phe
MED1141151744	lemlax_liquid	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151744.phe
MED1141151848	emulsiderm_emollient_emulsion	20003	24611	9796	24983	10	6	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151848.phe
MED1141151884	keftid_125mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151884.phe
MED1141151886	keftid_250mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151886.phe
MED1141151924	enprin_75mg_e/c_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151924.phe
MED1141151934	medinol_over_six_250mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151934.phe
MED1141151938	orovite_comploment_b6_100mg_m/r_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151938.phe
MED1141151946	cipramil_10mg_tablet	20003	24611	9796	24983	172	113	0	0	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151946.phe
MED1141151982	edronax_4mg_tablet	20003	24611	9796	24983	7	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141151982.phe
MED1141152022	panoxyl_10_lotion	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152022.phe
MED1141152024	panoxyl_5_lotion	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152024.phe
MED1141152062	ampitrin_250mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152062.phe
MED1141152068	ampitrin_500mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152068.phe
MED1141152070	ampitrin_125mg/5ml_oral_suspension	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152070.phe
MED1141152074	corlan_pellet	20003	24611	9796	24983	8	6	0	0	1	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152074.phe
MED1141152076	half_propanix_la_80mg_m/r_capsule	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152076.phe
MED1141152098	rinatec_0.03%_aqueous_nasal_spray	20003	24611	9796	24983	81	56	3	0	2	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152098.phe
MED1141152130	flucloxin_250mg_capsule	20003	24611	9796	24983	5	4	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152130.phe
MED1141152132	flucloxin_500mg_capsule	20003	24611	9796	24983	2	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152132.phe
MED1141152134	flucloxin_125mg/5ml_oral_suspension	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152134.phe
MED1141152166	radian_b_muscle_rub	20003	24611	9796	24983	2	2	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152166.phe
MED1141152168	radian_b_muscle_lotion	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152168.phe
MED1141152198	crinone_4%_vaginal_gel	20003	24611	9796	24983	3	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152198.phe
MED1141152200	respillin_250mg_capsule	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152200.phe
MED1141152202	respillin_500mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152202.phe
MED1141152204	respillin_125mg/5ml_oral_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152204.phe
MED1141152206	respillin_250mg/5ml_oral_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152206.phe
MED1141152208	respillin_125mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152208.phe
MED1141152210	respillin_250mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152210.phe
MED1141152218	tenkicin_250mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152218.phe
MED1141152228	elleste-solo_mx_40_patch	20003	24611	9796	24983	85	56	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152228.phe
MED1141152236	tazarotene	20003	24611	9796	24983	4	4	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152236.phe
MED1141152242	zorac_0.05%_aqueous_gel	20003	24611	9796	24983	3	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152242.phe
MED1141152366	daktarin_dual_action_2%_cream	20003	24611	9796	24983	3	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152366.phe
MED1141152520	zidoval_0.75%_vaginal_gel	20003	24611	9796	24983	4	4	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152520.phe
MED1141152590	glimepiride	20003	24611	9796	24983	504	311	9	3	27	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152590.phe
MED1141152604	tretinoin	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152604.phe
MED1141152670	vistide_375mg/5ml_intravenous_infusion_conc	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152670.phe
MED1141152674	flamatak_mr_75mg_m/r_tablet	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152674.phe
MED1141152692	introna_18million_iu_injection_(pdr_for_recon)+diluent	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152692.phe
MED1141152732	mirtazapine	20003	24611	9796	24983	1495	991	11	3	17	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152732.phe
MED1141152736	zispin_30mg_tablet	20003	24611	9796	24983	63	50	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152736.phe
MED1141152746	coltec_ec_400mg_e/c_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152746.phe
MED1141152768	lodiar_2mg_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152768.phe
MED1141152772	ursogal_150mg_tablet	20003	24611	9796	24983	4	3	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152772.phe
MED1141152848	quetiapine	20003	24611	9796	24983	323	211	9	1	3	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152848.phe
MED1141152860	seroquel_25mg_tablet	20003	24611	9796	24983	73	46	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152860.phe
MED1141152904	tasmar_100mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152904.phe
MED1141152966	vibramycin_acne_pack_50mg_capsule	20003	24611	9796	24983	1	1	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152966.phe
MED1141152986	zomorph_10mg_m/r_capsule	20003	24611	9796	24983	39	24	1	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152986.phe
MED1141152988	zomorph_30mg_m/r_capsule	20003	24611	9796	24983	24	17	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141152988.phe
MED1141153032	zanidip_10mg_tablet	20003	24611	9796	24983	213	150	6	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153032.phe
MED1141153074	fletchers'_enemette	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153074.phe
MED1141153118	isocard_30mg_transdermal_spray	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153118.phe
MED1141153134	anadin_ibuprofen_200mg_tablet	20003	24611	9796	24983	14	10	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153134.phe
MED1141153138	urimin_5mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153138.phe
MED1141153146	urdox_300mg_tablet	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153146.phe
MED1141153172	asmasal_100micrograms_spacehaler	20003	24611	9796	24983	74	45	2	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153172.phe
MED1141153182	wellvone_750mg/5ml_s/f_suspension	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153182.phe
MED1141153186	tizanidine	20003	24611	9796	24983	65	37	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153186.phe
MED1141153192	zanaflex_2mg_tablet	20003	24611	9796	24983	8	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153192.phe
MED1141153228	klaricid_adult_250mg/sachet_granules	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153228.phe
MED1141153242	balsalazide_disodium	20003	24611	9796	24983	139	100	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153242.phe
MED1141153248	colazide_750mg_capsule	20003	24611	9796	24983	67	49	0	0	1	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153248.phe
MED1141153262	romozin_200mg_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153262.phe
MED1141153302	epogam_40_capsule	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153302.phe
MED1141153316	tarka_2mg/180mg_m/r_capsule	20003	24611	9796	24983	6	3	1	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153316.phe
MED1141153328	trandolapril+verapamil_hydrochloride	20003	24611	9796	24983	9	5	0	0	0	MED.py	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153328.phe
MED1141153330	difenor_xl_100mg_m/r_tablet	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153330.phe
MED1141153346	pardelprin_mr_75mg_m/r_capsule	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153346.phe
MED1141153350	atovaquone+proguanil_hydrochloride	20003	24611	9796	24983	1	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153350.phe
MED1141153388	ventmax_sr_4mg_m/r_capsule	20003	24611	9796	24983	7	5	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153388.phe
MED1141153394	mibefradil	20003	24611	9796	24983	0	0	0	0	0	MED.py	2018-12-07	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/20003/MED1141153394.phe
