Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
				Mean L3 in posterior limb of internal capsule on FA skeleton (right)	25314									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25314
				Source of report of B15 (acute hepatitis a)	130195									1045	Ongoing	Categorical single	mm	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130195
				Natural environment percentage, buffer 1000m	24506									497720	Complete	Continuous	percent	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24506
David	2019/11/15	Variation in diet	INI1548	Variation in diet	1548	1	0	1		-1;-3	1;2;3			498743	Complete	Categorical single	mm	Primary	Unisex	4	1	100401	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1548
David	2019/11/15	Major dietary changes in the last 5 years not because of illness	BIN_FC20001538	Major dietary changes in the last 5 years	1538	0	2		2	-3		2	0;1	501643	Complete	Categorical single	mm	Primary	Unisex	4	1	100400	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1538
				Greenspace percentage, buffer 300m	24503									441055	Complete	Continuous	percent	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24503
Ruge	2019/11/15	Facial ageing (About your age)	BIN_FC30001757	Facial ageing	1757	0	3		3	-1;-3		3	1;2	498740	Complete	Categorical single	mm	Primary	Unisex	4	1	100435	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1757
				Mean MD in middle cerebellar peduncle on FA skeleton	25104									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25104
	8/27/17	Chest_pain_or_discomfort_walking_normally	BIN3606	Chest pain or discomfort walking normally	3606		1		1			1	0	83249	Complete	Categorical single	mm	Primary	Unisex	3	1	100563	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3606
		Average_monthly_champagne_plus_white_wine_intake	INI4418	Average monthly champagne plus white wine intake	4418	1	0	1		-1,-3				46799	Complete	Integer	Data	Derived	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4418
David	2019/11/15	Cereal type: Biscuit cereal (e.g. Weetabix)	BIN_FC20001468	Cereal type	1468	0	5		2	-3;-1		2	1;3;4;5	418781	Complete	Categorical single	mm	Primary	Unisex	4	1	100393	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1468
David	2019/11/15	Bread type: Wholemeal or wholegrain	BIN_FC30001448	Bread type	1448	0	4		3	-3;-1		3	1;2;4	483498	Complete	Categorical single	mm	Primary	Unisex	4	1	100391	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1448
Jacob	2019/11/16	Longest period of mania or irritability less than 24 hours	BIN_FC10020492	Longest period of mania or irritability	20492	0	3		1	-818;-313;-121		1	2;3	42501	Accruing	Categorical multiple	mm	Primary	Unisex	1	1	515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20492
Jacob	2019/11/16	Longest period of mania or irritability at least a day but less than a week	BIN_FC20020492	Longest period of mania or irritability	20492	0	3		2	-818;-313;-121		2	1;3	21915	Accruing	Categorical multiple	mm	Derived	Unisex	1	1	515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20492
Olivia	2019/11/15	Glasses worn elsewhere (left eye) besides during visual acuity test	BIN_FC20006075	Glasses worn/required (left)	6075	0	2		2			2	0;1	96812	Complete	Categorical single	mm	Primary	Unisex	2	1	36	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6075
Jacob	2019/11/15	Depression possibly related to childbirth	BIN20445	Depression possibly related to childbirth	20445	0	1		1	-818;-313		1	0	89038	Accruing	Categorical single	mm	Primary	Unisex	1	1	514	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20445
Olivia	2019/11/15	Glasses worn elsewhere (right eye) besides during visual acuity test	BIN_FC20006074	Glasses worn/required (right)	6074	0	2		2			2	0;1	96837	Complete	Categorical single	mm	Primary	Unisex	2	1	36	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6074
Olivia	2019/11/15	Glasses worn (left eye) only during visual acuity test	BIN_FC10006075	Glasses worn/required (left)	6075	0	2		1			1	0;2	96812	Complete	Categorical single	mm	Primary	Unisex	2	1	36	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6075
Olivia	2019/11/15	Hearing test triplet correct (right)	BIN4243	Triplet correct (right)	4243	0	1		1	9		1	0	203626	Complete	Categorical single	mm	Primary	Unisex	4	15	29	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4243
Olivia	2019/11/15	Glasses worn (right eye) only during visual acuity test	BIN_FC10006074	Glasses worn/required (right)	6074	0	2		1			1	0;2	96837	Complete	Categorical single	mm	Primary	Unisex	2	1	36	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6074
Guhan	12/5/18	Traffic_intensity_on_the_nearest_road	INI24009	Traffic intensity on the nearest road	24009	1		1						495165	Complete	Integer	vehicles/day	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24009
Olivia	2019/11/15	Hearing test triplet correct (left)	BIN4232	Triplet correct (left)	4232	0	1		1	9		1	0	203541	Complete	Categorical single	mm	Primary	Unisex	4	15	29	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4232
Yosuke	2019/11/15	Carrot intake (Diet, 24hr recall, Online follow-up)	INI104170	Carrot intake	104170	1	0	1			444;555;1;2;300			93431	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104170
Yosuke	2019/11/15	Cabbage/kale intake (Diet, 24hr recall, Online follow-up)	INI104160	Cabbage/kale intake	104160	1	0	1			444;555;1;2;300			34119	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104160
Yosuke	2019/11/15	Celery intake (Diet, 24hr recall, Online follow-up)	INI104190	Celery intake	104190	1	0	1			444;555;1;2;300			28588	Complete	Categorical single	Stick	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104190
Yosuke	2019/11/15	Cauliflower intake (Diet, 24hr recall, Online follow-up)	INI104180	Cauliflower intake	104180	1	0	1			444;555;1;2;300			31852	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104180
Yosuke	2019/11/15	Beetroot intake (Diet, 24hr recall, Online follow-up)	INI104130	Beetroot intake	104130	1	0	1			444;555;1;2;300			25933	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104130
Yosuke	2019/11/15	Green bean intake (Diet, 24hr recall, Online follow-up)	INI104120	Green bean intake	104120	1	0	1			444;555;1;2;300			39282	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104120
Yosuke	2019/11/15	Butternut squash intake (Diet, 24hr recall, Online follow-up)	INI104150	Butternut squash intake	104150	1	0	1			444;555;1;2;300			8699	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104150
Yosuke	2019/11/15	Broccoli intake (Diet, 24hr recall, Online follow-up)	INI104140	Broccoli intake	104140	1	0	1			444;555;1;2;300			56726	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104140
Yosuke	2019/11/15	Broad bean intake (Diet, 24hr recall, Online follow-up)	INI104110	Broad bean intake	104110	1	0	1			444;555;1;2;300			10005	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104110
Yosuke	2019/11/15	Avocado intake (Diet, 24hr recall, Online follow-up)	INI104100	Avocado intake	104100	1	0	1			444;555;1;2;300			13476	Complete	Categorical single	Medium avocado	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104100
Guhan	2019/11/15	Low fat cheese spread intake (Diet, 24hr recall, Online follow-up)	INI102850	Low fat cheese spread intake	102850	1	0	1			555;1;2;300			7429	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102850
Guhan	2019/11/15	Cheese spread intake (Diet, 24hr recall, Online follow-up)	INI102860	Cheese spread intake	102860	1	0	1			555;1;2;300			7750	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102860
Guhan	2019/11/15	Cottage cheese intake (Diet, 24hr recall, Online follow-up)	INI102870	Cottage cheese intake	102870	1	0	1			555;1;2;300			5609	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102870
Guhan	2019/11/15	Feta intake (Diet, 24hr recall, Online follow-up)	INI102880	Feta intake	102880	1	0	1			555;1;2;300			5485	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102880
Guhan	2019/11/15	Mozzarella intake (Diet, 24hr recall, Online follow-up)	INI102890	Mozzarella intake	102890	1	0	1			555;1;2;300			7149	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102890
Guhan	2019/11/20	Usual side of head for mobile phone use (equally left or right)	BIN1150	Usual side of head for mobile phone use	1150	0	1		3	-3;-1		3	1;2	428346	Complete	Categorical single	mm	Primary	Unisex	4	1	100339	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1150
Guhan	2019/11/15	Other cheese intake (Diet, 24hr recall, Online follow-up)	INI102910	Other cheese intake	102910	1	0	1			555;1;2;300			8428	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102910
	8/27/17	Volume_of_grey_matter_in_Middle_Frontal_Gyrus_(left)	INI25788	Volume of grey matter in Middle Frontal Gyrus (left)	25788	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25788
Guhan	2019/11/15	Omelette intake (Diet, 24hr recall, Online follow-up)	INI102950	Omelette intake	102950	1	0	1			555;1;2;300			20385	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102950
Guhan	2019/11/15	Eggs in sandwiches intake (Diet, 24hr recall, Online follow-up)	INI102960	Eggs in sandwiches intake	102960	1	0	1			555;1;2;300			10307	Complete	Categorical single	Serving	Primary	Unisex	5	1	100003	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102960
Matt	11/9/18	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(left)	INI4138	Heel bone mineral density (BMD) T-score, manual entry (left)	4138	1		1						3231	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4138
Matt	11/9/18	Heel_bone_mineral_density_(BMD)_T-score,_automated_(right)	INI4125	Heel bone mineral density (BMD) T-score, automated (right)	4125	1		1						191886	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4125
Matt	11/9/18	Heel_bone_mineral_density_(BMD)_(right)	INI4124	Heel bone mineral density (BMD) (right)	4124	1		1						191758	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4124
Matt	11/9/18	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(right)	INI4123	Heel quantitative ultrasound index (QUI), direct entry (right)	4123	1		1						191886	Complete	Continuous	mm	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4123
Matt	11/9/18	Speed_of_sound_through_heel_(right)	INI4122	Speed of sound through heel (right)	4122	1		1						191886	Complete	Continuous	m/s	Supporting	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4122
Matt	11/9/18	Heel_broadband_ultrasound_attenuation_(right)	INI4120	Heel broadband ultrasound attenuation (right)	4120	1		1						191873	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4120
Matt	11/9/18	Ankle_spacing_width_(right)	INI4119	Ankle spacing width (right)	4119	1		1						191886	Complete	Continuous	mm	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4119
Matt	11/9/18	Heel_bone_mineral_density_(BMD)_T-score,_automated_(left)	INI4106	Heel bone mineral density (BMD) T-score, automated (left)	4106	1		1						191736	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4106
Matt	11/9/18	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(left)	INI4141	Heel broadband ultrasound attenuation (BUA), manual entry (left)	4141	1		1						3231	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4141
Matt	11/9/18	Heel_bone_mineral_density_(BMD),_manual_entry_(left)	INI4140	Heel bone mineral density (BMD), manual entry (left)	4140	1		1						3231	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4140
Lab	20190327	PorB_antigen_for_Chlamydia_trachomatis	INI23037	PorB antigen for Chlamydia trachomatis	23037	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23037
Lab	20190327	tarp-D_F2_antigen_for_Chlamydia_trachomatis	INI23036	tarp-D F2 antigen for Chlamydia trachomatis	23036	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23036
Lab	20190327	CagA_antigen_for_Helicobacter_pylori	INI23039	CagA antigen for Helicobacter pylori	23039	1		1						4898	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23039
Lab	20190327	pGP3_antigen_for_Chlamydia_trachomatis	INI23038	pGP3 antigen for Chlamydia trachomatis	23038	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23038
Guhan	11/26/18	Total_mass	INI23283	Total mass	23283	1		1						5170	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23283
Lab	20190327	VacA_antigen_for_Helicobacter_pylori	INI23040	VacA antigen for Helicobacter pylori	23040	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23040
Lab	20190327	Catalase_antigen_for_Helicobacter_pylori	INI23043	Catalase antigen for Helicobacter pylori	23043	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23043
Lab	20190327	GroEL_antigen_for_Helicobacter_pylori	INI23042	GroEL antigen for Helicobacter pylori	23042	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23042
Guhan	12/5/18	Weight	INI23098	Weight	23098	1		1						492691	Complete	Continuous	Kg	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23098
Lab	20190327	UreA_antigen_for_Helicobacter_pylori	INI23044	UreA antigen for Helicobacter pylori	23044	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23044
Guhan	11/26/18	Mean_FA_in_corticospinal_tract_on_FA_skeleton_(right)	INI25062	Mean FA in corticospinal tract on FA skeleton (right)	25062	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25062
Guhan	11/26/18	Mean_FA_in_corticospinal_tract_on_FA_skeleton_(left)	INI25063	Mean FA in corticospinal tract on FA skeleton (left)	25063	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25063
Guhan	11/26/18	Mean_FA_in_splenium_of_corpus_callosum_on_FA_skeleton	INI25060	Mean FA in splenium of corpus callosum on FA skeleton	25060	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25060
Guhan	11/26/18	Mean_FA_in_fornix_on_FA_skeleton	INI25061	Mean FA in fornix on FA skeleton	25061	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25061
Guhan	11/26/18	Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25066	Mean FA in inferior cerebellar peduncle on FA skeleton (right)	25066	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25066
Guhan	11/26/18	Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25067	Mean FA in inferior cerebellar peduncle on FA skeleton (left)	25067	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25067
Guhan	11/26/18	Mean_FA_in_medial_lemniscus_on_FA_skeleton_(right)	INI25064	Mean FA in medial lemniscus on FA skeleton (right)	25064	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25064
Guhan	11/26/18	Mean_FA_in_medial_lemniscus_on_FA_skeleton_(left)	INI25065	Mean FA in medial lemniscus on FA skeleton (left)	25065	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25065
Guhan	11/26/18	Mean_FA_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	INI25068	Mean FA in superior cerebellar peduncle on FA skeleton (right)	25068	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25068
Guhan	11/26/18	Mean_FA_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	INI25069	Mean FA in superior cerebellar peduncle on FA skeleton (left)	25069	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25069
Guhan	11/26/18	Weighted-mean_MO_in_tract_superior_thalamic_radiation_(left)	INI25565	Weighted-mean MO in tract superior thalamic radiation (left)	25565	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25565
Guhan	11/26/18	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(right)	INI25564	Weighted-mean MO in tract superior longitudinal fasciculus (right)	25564	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25564
Guhan	11/26/18	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(left)	INI25563	Weighted-mean MO in tract superior longitudinal fasciculus (left)	25563	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25563
Guhan	11/26/18	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(right)	INI25562	Weighted-mean MO in tract posterior thalamic radiation (right)	25562	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25562
Guhan	11/26/18	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(left)	INI25561	Weighted-mean MO in tract posterior thalamic radiation (left)	25561	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25561
Guhan	11/26/18	Weighted-mean_MO_in_tract_medial_lemniscus_(right)	INI25560	Weighted-mean MO in tract medial lemniscus (right)	25560	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25560
Guhan	11/26/18	Weighted-mean_MO_in_tract_medial_lemniscus_(left)	INI25559	Weighted-mean MO in tract medial lemniscus (left)	25559	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25559
Guhan	11/26/18	Weighted-mean_MO_in_tract_middle_cerebellar_peduncle	INI25558	Weighted-mean MO in tract middle cerebellar peduncle	25558	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25558
Ruge	2019/11/15	Which eye(s) affected by diabetes-related eye disease (Left eye)	BIN_FC20005890	Which eye(s) affected by diabetes-related eye disease	5890	0	2		2			2;3	1	21915	Accruing	Categorical single	mm3	Derived	Unisex	1	1	100515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5890
Guhan	11/26/18	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(left)	INI25556	Weighted-mean MO in tract inferior longitudinal fasciculus (left)	25556	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25556
	8/27/17	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_inferior_division_(right)	INI25827	Volume of grey matter in Lateral Occipital Cortex, inferior division (right)	25827	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25827
	8/27/17	Volume_of_grey_matter_in_Intracalcarine_Cortex_(left)	INI25828	Volume of grey matter in Intracalcarine Cortex (left)	25828	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25828
	8/27/17	Volume_of_grey_matter_in_Intracalcarine_Cortex_(right)	INI25829	Volume of grey matter in Intracalcarine Cortex (right)	25829	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25829
	8/27/17	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(left)	INI25830	Volume of grey matter in Frontal Medial Cortex (left)	25830	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25830
	8/27/17	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(right)	INI25831	Volume of grey matter in Frontal Medial Cortex (right)	25831	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25831
	8/27/17	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(left)	INI25832	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (left)	25832	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25832
	8/27/17	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(right)	INI25833	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (right)	25833	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25833
	8/27/17	Volume_of_grey_matter_in_Subcallosal_Cortex_(left)	INI25834	Volume of grey matter in Subcallosal Cortex (left)	25834	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25834
	8/27/17	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_superior_division_(left)	INI25824	Volume of grey matter in Lateral Occipital Cortex, superior division (left)	25824	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25824
Guhan	2019/11/15	Filtered coffee intake (Diet, 24hr recall, Online follow-up)	INI100270	Filtered coffee intake	100270	1	0	1			555;1;2;3;4;5;600			61852	Complete	Categorical single	Mug/Cup	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100270
				PM: initial answer	4292									203821	Complete	Categorical single	mm3	Primary	Unisex	3	1	16	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4292
				Myopia diagnosis	20262									114710	Complete	Categorical single	mm3	Derived	Unisex	1	1	1543	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20262
				Albumin correction level	30603									432359	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30603
				PM: final answer	4293									203821	Complete	Categorical single	mm3	Primary	Unisex	3	1	16	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4293
				Triglycerides aliquot	30872									474353	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30872
				Total protein aliquot	30862									474179	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30862
				Vitamin D aliquot	30892									474382	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30892
				Urate aliquot	30882									474188	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30882
				Testosterone aliquot	30852									470540	Accruing	Categorical single	mm3	Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30852
Lab	20190327	ZEBRA_antigen_for_Epstein-Barr_Virus	INI23005	ZEBRA antigen for Epstein-Barr Virus	23005	1		1						9691	Accruing	Integer	mm3	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23005
				Source of report of D55 (anaemia due to enzyme disorders)	130631									26	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130631
				Source of report of D56 (thalassaemia)	130633									633	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130633
				Source of report of D52 (folate deficiency anaemia)	130627									510	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130627
				Source of report of D53 (other nutritional anaemias)	130629									190	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130629
				Source of report of D50 (iron deficiency anaemia)	130623									22044	Ongoing	Categorical single	mm3	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130623
