Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
				Mean thickness of inferiortemporal (left hemisphere)	26763									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26763
				Mean thickness of inferiortemporal (left hemisphere)	27180									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27180
				Mean thickness of inferiortemporal (right hemisphere)	26864									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26864
				Mean thickness of inferiortemporal (right hemisphere)	27273									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27273
				Mean thickness of insula (left hemisphere)	26788									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26788
				Mean thickness of insula (left hemisphere)	27204									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27204
				Mean thickness of insula (right hemisphere)	26889									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26889
				Mean thickness of insula (right hemisphere)	27297									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27297
				Mean thickness of isthmuscingulate (left hemisphere)	26764									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26764
				Mean thickness of isthmuscingulate (left hemisphere)	27181									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27181
				Mean thickness of isthmuscingulate (right hemisphere)	26865									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26865
				Mean thickness of isthmuscingulate (right hemisphere)	27274									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27274
				Mean thickness of lateraloccipital (left hemisphere)	26765									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26765
				Mean thickness of lateraloccipital (left hemisphere)	27182									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27182
				Mean thickness of lateraloccipital (right hemisphere)	26866									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26866
				Mean thickness of lateraloccipital (right hemisphere)	27275									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27275
				Mean thickness of lateralorbitofrontal (left hemisphere)	26766									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26766
				Mean thickness of lateralorbitofrontal (left hemisphere)	27183									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27183
				Mean thickness of lateralorbitofrontal (right hemisphere)	26867									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26867
				Mean thickness of lateralorbitofrontal (right hemisphere)	27276									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27276
				Mean thickness of lingual (left hemisphere)	26767									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26767
				Mean thickness of lingual (left hemisphere)	27184									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27184
				Mean thickness of lingual (right hemisphere)	26868									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26868
				Mean thickness of lingual (right hemisphere)	27277									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27277
				Mean thickness of medialorbitofrontal (left hemisphere)	26768									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26768
				Mean thickness of medialorbitofrontal (left hemisphere)	27185									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27185
				Mean thickness of medialorbitofrontal (right hemisphere)	26869									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26869
				Mean thickness of medialorbitofrontal (right hemisphere)	27278									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27278
				Mean thickness of middletemporal (left hemisphere)	26769									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26769
				Mean thickness of middletemporal (left hemisphere)	27186									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27186
				Mean thickness of middletemporal (right hemisphere)	26870									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26870
				Mean thickness of middletemporal (right hemisphere)	27279									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27279
				Mean thickness of paracentral (left hemisphere)	26771									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26771
				Mean thickness of paracentral (left hemisphere)	27188									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27188
				Mean thickness of paracentral (right hemisphere)	26872									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26872
				Mean thickness of paracentral (right hemisphere)	27281									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27281
				Mean thickness of parahippocampal (left hemisphere)	26770									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26770
				Mean thickness of parahippocampal (left hemisphere)	27187									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27187
				Mean thickness of parahippocampal (right hemisphere)	26871									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26871
				Mean thickness of parahippocampal (right hemisphere)	27280									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27280
				Mean thickness of parsopercularis (left hemisphere)	26772									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26772
				Mean thickness of parsopercularis (left hemisphere)	27189									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27189
				Mean thickness of parsopercularis (right hemisphere)	26873									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26873
				Mean thickness of parsopercularis (right hemisphere)	27282									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27282
				Mean thickness of parsorbitalis (left hemisphere)	26773									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26773
				Mean thickness of parsorbitalis (left hemisphere)	27190									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27190
				Mean thickness of parsorbitalis (right hemisphere)	26874									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26874
				Mean thickness of parsorbitalis (right hemisphere)	27283									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27283
				Mean thickness of parstriangularis (left hemisphere)	26774									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26774
				Mean thickness of parstriangularis (left hemisphere)	27191									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27191
				Mean thickness of parstriangularis (right hemisphere)	26875									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26875
				Mean thickness of parstriangularis (right hemisphere)	27284									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27284
				Mean thickness of pericalcarine (left hemisphere)	26775									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26775
				Mean thickness of pericalcarine (left hemisphere)	27192									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27192
				Mean thickness of pericalcarine (right hemisphere)	26876									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26876
				Mean thickness of pericalcarine (right hemisphere)	27285									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27285
				Mean thickness of perirhinal (left hemisphere)	27085									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27085
				Mean thickness of perirhinal (right hemisphere)	27127									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27127
				Mean thickness of postcentral (left hemisphere)	26776									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26776
				Mean thickness of postcentral (left hemisphere)	27193									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27193
				Mean thickness of postcentral (right hemisphere)	26877									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26877
				Mean thickness of postcentral (right hemisphere)	27286									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27286
				Mean thickness of posteriorcingulate (left hemisphere)	26777									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26777
				Mean thickness of posteriorcingulate (left hemisphere)	27194									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27194
				Mean thickness of posteriorcingulate (right hemisphere)	26878									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26878
				Mean thickness of posteriorcingulate (right hemisphere)	27287									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27287
				Mean thickness of precentral (left hemisphere)	26778									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26778
				Mean thickness of precentral (left hemisphere)	27195									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27195
				Mean thickness of precentral (right hemisphere)	26879									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26879
				Mean thickness of precentral (right hemisphere)	27288									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27288
				Mean thickness of precuneus (left hemisphere)	26779									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26779
				Mean thickness of precuneus (left hemisphere)	27196									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27196
				Mean thickness of precuneus (right hemisphere)	26880									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26880
				Mean thickness of precuneus (right hemisphere)	27289									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27289
				Mean thickness of rostralanteriorcingulate (left hemisphere)	26780									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26780
				Mean thickness of rostralanteriorcingulate (left hemisphere)	27197									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27197
				Mean thickness of rostralanteriorcingulate (right hemisphere)	26881									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26881
				Mean thickness of rostralanteriorcingulate (right hemisphere)	27290									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27290
				Mean thickness of rostralmiddlefrontal (left hemisphere)	26781									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26781
				Mean thickness of rostralmiddlefrontal (left hemisphere)	27198									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27198
				Mean thickness of rostralmiddlefrontal (right hemisphere)	26882									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26882
				Mean thickness of rostralmiddlefrontal (right hemisphere)	27291									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27291
				Mean thickness of superiorfrontal (left hemisphere)	26782									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26782
				Mean thickness of superiorfrontal (left hemisphere)	27199									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27199
				Mean thickness of superiorfrontal (right hemisphere)	26883									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26883
				Mean thickness of superiorfrontal (right hemisphere)	27292									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27292
				Mean thickness of superiorparietal (left hemisphere)	26783									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26783
				Mean thickness of superiorparietal (left hemisphere)	27200									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27200
				Mean thickness of superiorparietal (right hemisphere)	26884									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26884
				Mean thickness of superiorparietal (right hemisphere)	27293									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27293
				Mean thickness of superiortemporal (left hemisphere)	26784									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26784
				Mean thickness of superiortemporal (left hemisphere)	27201									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27201
				Mean thickness of superiortemporal (right hemisphere)	26885									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26885
				Mean thickness of superiortemporal (right hemisphere)	27294									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27294
				Mean thickness of supramarginal (left hemisphere)	26785									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26785
				Mean thickness of supramarginal (left hemisphere)	27202									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27202
				Mean thickness of supramarginal (right hemisphere)	26886									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26886
				Mean thickness of supramarginal (right hemisphere)	27295									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27295
				Mean thickness of transversetemporal (left hemisphere)	26787									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26787
				Mean thickness of transversetemporal (left hemisphere)	27203									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27203
				Mean thickness of transversetemporal (right hemisphere)	26888									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26888
				Mean thickness of transversetemporal (right hemisphere)	27296									40098	Accruing	Continuous	mm	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=27296
				Mean time to correctly identify matches	20023									496846	Complete	Integer	milliseconds	Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20023
				Measurements of pancreas volume - DICOM	20206									21734	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20206
				Medication for pain relief, constipation, heartburn (pilot)	10004									3771	Complete	Categorical multiple		Primary	Unisex	1	5	100688	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10004
				Medication for smoking cessation, constipation, heartburn, allergies (pilot)	10005									3771	Complete	Categorical multiple		Primary	Unisex	1	3	100689	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10005
				Mental categories	41217									22	Ongoing	Categorical multiple		Primary	Unisex	1	2	228	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41217
				Method of coeliac disease/gluten sensitivity diagnosis	21069									3262	Accruing	Categorical single		Primary	Unisex	1	1	1862	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21069
				Method of measuring blood pressure	4081									501673	Complete	Categorical single		Auxiliary	Unisex	4	2	100259	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4081
				Method of recording time when cancer first diagnosed	20012									45224	Complete	Categorical single		Primary	Unisex	4	6	14	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20012
				Method of recording time when non-cancer illness first diagnosed	20013									384906	Complete	Categorical single		Primary	Unisex	4	34	14	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20013
				Method of recording time when operation occurred	20014									398015	Complete	Categorical single		Primary	Unisex	4	32	14	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20014
				Methods of admission to hospital (polymorphic)	41212									413649	Ongoing	Text		Auxiliary	Unisex	1	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41212
				Methods of admission to hospital (recoded)	41249									413649	Ongoing	Categorical multiple		Primary	Unisex	1	12	264	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41249
				Methods of discharge from hospital (polymorphic)	41213									413647	Ongoing	Text		Auxiliary	Unisex	1	10		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41213
				Methods of discharge from hospital (recoded)	41250									413647	Ongoing	Categorical multiple		Primary	Unisex	1	6	268	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41250
				Methods of self-harm used	20553									6871	Accruing	Categorical multiple		Primary	Unisex	1	6	1422	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20553
				Microalbumin in urine acquisition time	30502									484958	Accruing	Date		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30502
				Microalbumin in urine device ID	30503									484958	Accruing	Categorical single		Primary	Unisex	2	1	200	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30503
				Microalbumin in urine result flag	30505									334061	Accruing	Categorical single		Primary	Unisex	2	1	198	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30505
				Missingness	22005									488265	Accruing	Continuous	Fraction	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22005
				Mitochondrial genotype results	22125									488265	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22125
				Monday average acceleration	90019									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90019
				Monocyte count acquisition route	30134									478503	Complete	Categorical single		Auxiliary	Unisex	3	1	2226	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30134
				Monocyte count acquisition time	30132									478503	Complete	Time		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30132
				Monocyte count device ID	30133									478503	Complete	Text		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30133
				Monocyte count freeze-thaw cycles	30131									474024	Complete	Integer		Auxiliary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30131
				Monocyte percentage acquisition route	30194									478508	Complete	Categorical single		Auxiliary	Unisex	3	1	2226	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30194
				Monocyte percentage acquisition time	30192									478508	Complete	Time		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30192
				Monocyte percentage device ID	30193									478508	Complete	Text		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30193
				Monocyte percentage freeze-thaw cycles	30191									474035	Complete	Integer		Auxiliary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30191
				Month of birth	52									502506	Complete	Categorical single		Primary	Unisex	1	1	8	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=52
				Most recent bowel cancer screening	2355									177915	Complete	Integer	years	Primary	Unisex	4	1	100567	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2355
				Mouth/teeth dental problems (pilot)	10006									3771	Complete	Categorical multiple		Primary	Unisex	1	4	100685	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10006
				Multiband diffusion brain images - DICOM	20218									37602	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20218
				Multiband diffusion brain images - NIFTI	20250									20923	Accruing	Text		Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20250
				Myopia diagnosis	20262									114710	Complete	Categorical single		Derived	Unisex	1	1	1543	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20262
				Natural environment percentage, buffer 1000m	24506									497720	Complete	Continuous	percent	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24506
				Natural environment percentage, buffer 300m	24507									497720	Complete	Continuous	percent	Derived	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24507
				Neutrophill count acquisition route	30144									478503	Complete	Categorical single		Auxiliary	Unisex	3	1	2226	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30144
				Neutrophill count acquisition time	30142									478503	Complete	Time		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30142
				Neutrophill count device ID	30143									478503	Complete	Text		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30143
				Neutrophill count freeze-thaw cycles	30141									474030	Complete	Integer		Auxiliary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30141
				Neutrophill percentage acquisition route	30204									478508	Complete	Categorical single		Auxiliary	Unisex	3	1	2226	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30204
				Neutrophill percentage acquisition time	30202									478508	Complete	Time		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30202
				Neutrophill percentage device ID	30203									478508	Complete	Text		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30203
				Neutrophill percentage freeze-thaw cycles	30201									474036	Complete	Integer		Auxiliary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30201
				Never eat eggs, dairy, wheat, sugar (pilot)	10855									3771	Complete	Categorical multiple		Primary	Unisex	1	4	100672	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10855
				No-wear time bias adjusted acceleration maximum	90091									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90091
				No-wear time bias adjusted acceleration median	90089									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90089
				No-wear time bias adjusted acceleration minimum	90090									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90090
				No-wear time bias adjusted acceleration standard deviation	90088									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90088
				No-wear time bias adjusted average acceleration	90087									103691	Accruing	Continuous	milli-gravity	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90087
				Non wear duration overall	90052									103691	Accruing	Continuous	days	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90052
				Non wear episodes over 1 hour duration	90086									103691	Accruing	Integer		Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=90086
				Non-cancer illness code, self-reported	20002									384906	Complete	Categorical multiple		Derived	Unisex	4	34	6	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20002
				Nucleated red blood cell count acquisition route	30174									478277	Complete	Categorical single		Auxiliary	Unisex	3	1	2226	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30174
				Nucleated red blood cell count acquisition time	30172									478277	Complete	Time		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30172
