#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
INI26418	Income_score_Wales	26418	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26418.phe
INI26419	Employment_score_Wales	26419	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26419.phe
INI26420	Health_score_Wales	26420	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26420.phe
INI26421	Education_score_Wales	26421	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26421.phe
INI26422	Access_to_services_score_Wales	26422	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26422.phe
INI26423	Housing_score_Wales	26423	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26423.phe
INI26424	Physical_environment_score_Wales	26424	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26424.phe
INI26425	Community_safety_score_Wales	26425	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26425.phe
INI26426	Index_of_Multiple_Deprivation_Wales	26426	25279	2001702	24983	21187	15103	74	64	117	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26426.phe
INI26427	Index_of_Multiple_Deprivation_Scotland	26427	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26427.phe
INI26428	Income_score_Scotland	26428	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26428.phe
INI26429	Employment_score_Scotland	26429	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26429.phe
INI26430	Health_score_Scotland	26430	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26430.phe
INI26431	Education_score_Scotland	26431	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26431.phe
INI26432	Housing_score_Scotland	26432	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26432.phe
INI26433	Access_to_services_score_Scotland	26433	25279	2001702	24983	35853	24989	48	114	170	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26433.phe
INI26434	Crime_score_Scotland	26434	25279	2001702	24983	33493	23272	47	111	164	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI26434.phe
INI2714	Age_when_periods_started_(menarche)	2714	24611	9796	24983	264834	176164	3386	1309	3241	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2714.phe
INI2734	Number_of_live_births	2734	24611	9796	24983	272591	180933	3634	1371	3451	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2734.phe
INI2794	Age_started_oral_contraceptive_pill	2794	24611	9796	24983	212747	144407	2315	661	1707	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2794.phe
INI2824	Age_at_hysterectomy	2824	24611	9796	24983	50406	33993	702	130	467	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2824.phe
INI2867	Age_started_smoking_in_former_smokers	2867	24611	9796	24983	122047	83634	537	185	656	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2867.phe
INI2887	Number_of_cigarettes_previously_smoked_daily	2887	24611	9796	24983	116333	79487	524	176	641	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2887.phe
INI2897	Age_stopped_smoking	2897	24611	9796	24983	122011	83646	536	183	658	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2897.phe
INI2926	Number_of_unsuccessful_stop-smoking_attempts	2926	24611	9796	24983	111159	76611	480	167	589	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2926.phe
INI2946	Father's_age	2946	24611	9796	24983	113005	75549	1724	633	1857	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2946.phe
INI2966	Age_high_blood_pressure_diagnosed	2966	24611	9796	24983	125058	84348	2128	400	1848	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2966.phe
INI2976	Age_diabetes_diagnosed	2976	24611	9796	24983	25648	15869	665	97	1140	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI2976.phe
INI30000	White_blood_cell_(leukocyte)_count	30000	24611	9796	24983	479379	327980	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30000.phe
INI30010	Red_blood_cell_(erythrocyte)_count	30010	24611	9796	24983	479384	327983	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30010.phe
INI30020	Haemoglobin_concentration	30020	24611	9796	24983	479383	327982	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30020.phe
INI30030	Haematocrit_percentage	30030	24611	9796	24983	479384	327983	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30030.phe
INI30040	Mean_corpuscular_volume	30040	24611	9796	24983	479383	327982	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30040.phe
INI30050	Mean_corpuscular_haemoglobin	30050	24611	9796	24983	479380	327979	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30050.phe
INI30060	Mean_corpuscular_haemoglobin_concentration	30060	24611	9796	24983	479377	327976	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30060.phe
INI30070	Red_blood_cell_(erythrocyte)_distribution_width	30070	24611	9796	24983	479383	327982	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30070.phe
INI30080	Platelet_count	30080	24611	9796	24983	479380	327982	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30080.phe
INI30090	Platelet_crit	30090	24611	9796	24983	479166	327832	6142	2002	7080	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30090.phe
INI30100	Mean_platelet_(thrombocyte)_volume	30100	24611	9796	24983	479375	327978	6142	2002	7082	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30100.phe
INI30110	Platelet_distribution_width	30110	24611	9796	24983	479165	327831	6142	2002	7080	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30110.phe
INI30120	Lymphocyte_count	30120	24611	9796	24983	478516	327430	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30120.phe
INI30130	Monocyte_count	30130	24611	9796	24983	478516	327430	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30130.phe
INI30140	Neutrophill_count	30140	24611	9796	24983	478516	327430	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30140.phe
INI30150	Eosinophill_count	30150	24611	9796	24983	478516	327430	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30150.phe
INI30160	Basophill_count	30160	24611	9796	24983	478516	327430	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30160.phe
INI30170	Nucleated_red_blood_cell_count	30170	24611	9796	24983	478290	327272	6120	2000	7056	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30170.phe
INI30180	Lymphocyte_percentage	30180	24611	9796	24983	478521	327433	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30180.phe
INI30190	Monocyte_percentage	30190	24611	9796	24983	478521	327433	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30190.phe
INI30200	Neutrophill_percentage	30200	24611	9796	24983	478521	327433	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30200.phe
INI30210	Eosinophill_percentage	30210	24611	9796	24983	478521	327433	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30210.phe
INI30220	Basophill_percentage	30220	24611	9796	24983	478521	327433	6120	2000	7057	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30220.phe
INI30230	Nucleated_red_blood_cell_percentage	30230	24611	9796	24983	478286	327269	6120	2000	7056	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30230.phe
INI30240	Reticulocyte_percentage	30240	24611	9796	24983	471325	322884	5981	1960	6907	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30240.phe
INI30250	Reticulocyte_count	30250	24611	9796	24983	471325	322885	5981	1960	6907	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30250.phe
INI30260	Mean_reticulocyte_volume	30260	24611	9796	24983	471324	322885	5980	1960	6907	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30260.phe
INI30270	Mean_sphered_cell_volume	30270	24611	9796	24983	471065	322706	5981	1960	6904	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30270.phe
INI30280	Immature_reticulocyte_fraction	30280	24611	9796	24983	471063	322706	5980	1960	6904	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30280.phe
INI30290	High_light_scatter_reticulocyte_percentage	30290	24611	9796	24983	471065	322706	5981	1960	6904	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30290.phe
INI30300	High_light_scatter_reticulocyte_count	30300	24611	9796	24983	471064	322706	5981	1960	6904	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30300.phe
INI30500	Microalbumin_in_urine	30500	24611	9796	24983	156606	104100	2930	620	2568	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30500.phe
INI30510	Creatinine_(enzymatic)_in_urine	30510	24611	9796	24983	484993	327930	6251	1987	7028	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30510.phe
INI30520	Potassium_in_urine	30520	24611	9796	24983	484008	327249	6247	1985	7016	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30520.phe
INI30530	Sodium_in_urine	30530	24611	9796	24983	483978	327251	6243	1985	7014	ukb_20170727.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI30530.phe
INI3062	Forced_vital_capacity_(FVC)	3062	24611	9796	24983	456682	309460	5855	1911	6706	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3062.phe
INI3063	Forced_expiratory_volume_in_1-second_(FEV1)	3063	24611	9796	24983	456682	309460	5855	1911	6706	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3063.phe
INI3064	Peak_expiratory_flow_(PEF)	3064	24611	9796	24983	456682	309460	5855	1911	6706	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3064.phe
INI3083		3083	25279	2001702	24983	42733	29049	380	173	398	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3083.phe
INI3084		3084	25279	2001702	24983	42733	29049	380	173	398	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3084.phe
INI3085		3085	25279	2001702	24983	42733	29049	380	173	398	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3085.phe
INI3086		3086	25279	2001702	24983	42733	29049	380	173	398	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3086.phe
INI3143		3143	25279	2001702	24983	279107	194364	2297	934	2310	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3143.phe
INI3144		3144	25279	2001702	24983	279090	194351	2296	934	2310	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3144.phe
INI3146		3146	25279	2001702	24983	279107	194364	2297	934	2310	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3146.phe
INI3147		3147	25279	2001702	24983	279107	194364	2297	934	2310	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3147.phe
INI3148		3148	25279	2001702	24983	278967	194274	2293	934	2309	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI3148.phe
INI3160	Weight,_manual_entry	3160	24611	9796	24983	8185	5493	99	24	97	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3160.phe
INI3436	Age_started_smoking_in_current_smokers	3436	24611	9796	24983	38975	25159	421	102	421	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3436.phe
INI3456	Number_of_cigarettes_currently_smoked_daily_(current_cigarette_smokers)	3456	24611	9796	24983	36342	23324	412	101	402	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3456.phe
INI3526	Mother's_age_at_death	3526	24611	9796	24983	299571	204659	2757	860	3559	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3526.phe
INI3536	Age_started_hormone-replacement_therapy_(HRT)	3536	24611	9796	24983	94540	64834	537	197	654	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3536.phe
INI3546	Age_last_used_hormone-replacement_therapy_(HRT)	3546	24611	9796	24983	79046	54503	428	166	537	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3546.phe
INI3581	Age_at_menopause_(last_menstrual_period)	3581	24611	9796	24983	159646	107821	1497	645	1790	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3581.phe
INI3627	Age_angina_diagnosed	3627	24611	9796	24983	15534	10353	125	25	337	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3627.phe
INI3659	Year_immigrated_to_UK_(United_Kingdom)	3659	24611	9796	24983	43876	5580	4693	1885	6114	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3659.phe
INI3669	Lifetime_number_of_same-sex_sexual_partners	3669	24611	9796	24983	13711	8624	174	63	155	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3669.phe
INI3680	Age_when_last_ate_meat	3680	24611	9796	24983	20357	12443	156	35	1359	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3680.phe
INI3700	Time_since_last_menstrual_period	3700	24611	9796	24983	56369	35548	1199	464	1036	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3700.phe
INI3710	Length_of_menstrual_cycle	3710	24611	9796	24983	48523	30337	1046	438	929	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3710.phe
INI3761	Age_hay_fever,_rhinitis_or_eczema_diagnosed	3761	24611	9796	24983	102525	69125	1329	691	1470	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3761.phe
INI3786	Age_asthma_diagnosed	3786	24611	9796	24983	52396	35194	571	151	793	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3786.phe
INI3829	Number_of_stillbirths	3829	24611	9796	24983	87392	56334	1820	471	1249	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3829.phe
INI3839	Number_of_spontaneous_miscarriages	3839	24611	9796	24983	87210	56192	1803	474	1254	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3839.phe
INI3849	Number_of_pregnancy_terminations	3849	24611	9796	24983	86780	56026	1755	472	1225	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3849.phe
INI3882	Age_at_bilateral_oophorectomy_(both_ovaries_removed)	3882	24611	9796	24983	21674	14655	256	67	222	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3882.phe
INI3894	Age_heart_attack_diagnosed	3894	24611	9796	24983	11612	7857	64	13	233	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3894.phe
INI3972	Number_of_adopted_brothers	3972	24611	9796	24983	6428	4010	105	42	74	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3972.phe
INI3982	Number_of_adopted_sisters	3982	24611	9796	24983	6469	4046	102	40	75	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3982.phe
INI3992	Age_emphysema/chronic_bronchitis_diagnosed	3992	24611	9796	24983	7049	4734	30	12	53	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI3992.phe
INI40007	Age_at_death	40007	24611	9796	24983	14421	9760	101	34	125	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI40007.phe
INI40008	Age_at_cancer_diagnosis	40008	24611	9796	24983	79061	54821	515	165	477	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI40008.phe
INI40009	Reported_occurrences_of_cancer	40009	24611	9796	24983	79061	54821	515	165	477	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI40009.phe
INI4012	Age_deep-vein_thrombosis_(DVT,_blood_clot_in_leg)_diagnosed	4012	24611	9796	24983	9646	6608	100	12	85	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4012.phe
INI4022	Age_pulmonary_embolism_(blood_clot_in_lung)_diagnosed	4022	24611	9796	24983	4101	2806	47	9	27	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4022.phe
INI4056	Age_stroke_diagnosed	4056	24611	9796	24983	7694	5234	86	9	90	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4056.phe
INI4079	Diastolic_blood_pressure,_automated_reading	4079	24611	9796	24983	473873	318669	6400	1967	7182	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4079.phe
INI4080	Systolic_blood_pressure,_automated_reading	4080	24611	9796	24983	473868	318667	6400	1967	7182	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/INI4080.phe
INI4100		4100	25279	2001702	24983	192370	126162	3477	966	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4100.phe
INI4101		4101	25279	2001702	24983	192360	126157	3476	966	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4101.phe
INI4103		4103	25279	2001702	24983	192370	126162	3477	966	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4103.phe
INI4104		4104	25279	2001702	24983	192370	126162	3477	966	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4104.phe
INI4105		4105	25279	2001702	24983	192249	126083	3475	966	4548	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4105.phe
INI4106		4106	25279	2001702	24983	192370	126162	3477	966	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4106.phe
INI4119		4119	25279	2001702	24983	192520	126244	3510	967	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4119.phe
INI4120		4120	25279	2001702	24983	192507	126238	3509	967	4555	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4120.phe
INI4122		4122	25279	2001702	24983	192520	126244	3510	967	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4122.phe
INI4123		4123	25279	2001702	24983	192520	126244	3510	967	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4123.phe
INI4124		4124	25279	2001702	24983	192392	126175	3503	967	4546	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4124.phe
INI4125		4125	25279	2001702	24983	192520	126244	3510	967	4556	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4125.phe
INI4138		4138	25279	2001702	24983	3731	2606	11	5	22	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4138.phe
INI4139		4139	25279	2001702	24983	3731	2606	11	5	22	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4139.phe
INI4140		4140	25279	2001702	24983	3731	2606	11	5	22	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4140.phe
INI4141		4141	25279	2001702	24983	3731	2606	11	5	22	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4141.phe
INI4142		4142	25279	2001702	24983	3731	2606	11	5	22	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4142.phe
INI4143		4143	25279	2001702	24983	3785	2650	16	5	23	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4143.phe
INI4144		4144	25279	2001702	24983	3785	2650	16	5	23	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4144.phe
INI4145		4145	25279	2001702	24983	3785	2650	16	5	23	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4145.phe
INI4146		4146	25279	2001702	24983	3785	2650	16	5	23	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4146.phe
INI4147		4147	25279	2001702	24983	3785	2650	16	5	23	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/INI4147.phe
INI4194	Pulse_rate	4194	21731	10136	24983	196000	128049	3757	986	4720	ukb_20170818.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4194.phe
INI4195	Pulse_wave_reflection_index	4195	21731	10136	24983	196000	128049	3757	986	4720	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4195.phe
INI4196	Pulse_wave_peak_to_peak_time	4196	21731	10136	24983	195895	127988	3753	984	4715	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/INI4196.phe
