#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
INI4196	Pulse_wave_peak_to_peak_time	4196	37855	2005693	24983	100222	67871	5546	1833	288	2524	8511	6337	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4196.phe
INI4198	Position_of_the_pulse_wave_peak	4198	37855	2005693	24983	100281	67903	5553	1836	288	2529	8517	6340	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4198.phe
INI4199	Position_of_pulse_wave_notch	4199	37855	2005693	24983	100281	67903	5553	1836	288	2529	8517	6340	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4199.phe
INI4230	Signal-to-noise-ratio_(SNR)_of_triplet_(left)	4230	40831	2007183	24983	100682	68672	5580	1721	279	2210	8613	6235	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4230.phe
INI4233	Mean_signal-to-noise_ratio_(SNR),_(left)	4233	40831	2007183	24983	100394	68465	5570	1719	278	2205	8591	6213	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4233.phe
INI4241	Signal-to-noise-ratio_(SNR)_of_triplet_(right)	4241	40831	2007183	24983	100620	68608	5583	1724	280	2221	8595	6237	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4241.phe
INI4244	Mean_signal-to-noise_ratio_(SNR),_(right)	4244	40831	2007183	24983	100343	68399	5574	1724	279	2217	8576	6215	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4244.phe
INI4270	Volume_level_set_by_participant_(left)	4270	40831	2007183	24983	81451	55788	4517	1304	236	1665	6964	4985	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4270.phe
INI4277	Volume_level_set_by_participant_(right)	4277	40831	2007183	24983	80965	55345	4494	1308	228	1683	6920	5018	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4277.phe
INI4282	Maximum_digits_remembered_correctly	4282	40831	2007183	24983	30479	21502	1385	153	65	583	2804	1553	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4282.phe
INI4407	Average_monthly_red_wine_intake	4407	40831	2007183	24983	25054	16116	1497	801	142	707	2033	1881	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4407.phe
INI4418	Average_monthly_champagne_plus_white_wine_intake	4418	40831	2007183	24983	25040	16108	1495	801	142	704	2033	1876	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4418.phe
INI4429	Average_monthly_beer_plus_cider_intake	4429	40831	2007183	24983	25107	16141	1499	803	142	709	2038	1894	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4429.phe
INI4440	Average_monthly_spirits_intake	4440	40831	2007183	24983	25013	16089	1497	801	142	702	2028	1875	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4440.phe
INI4451	Average_monthly_fortified_wine_intake	4451	40831	2007183	24983	25127	16160	1507	805	143	706	2035	1887	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4451.phe
INI4462	Average_monthly_intake_of_other_alcoholic_drinks	4462	40831	2007183	24983	25156	16184	1506	800	145	707	2039	1888	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4462.phe
INI46	Hand_grip_strength_(left)	46	37855	2005693	24983	199724	137360	10377	2680	497	3528	18010	11893	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI46.phe
INI4609	Longest_period_of_depression	4609	37855	2005693	24983	44365	30399	2555	717	95	790	3748	2795	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4609.phe
INI4620	Number_of_depression_episodes	4620	37855	2005693	24983	40347	27889	2264	599	75	652	3415	2521	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4620.phe
INI4689	Age_glaucoma_diagnosed	4689	37855	2005693	24983	1876	1264	85	54	3	57	161	116	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4689.phe
INI47	Hand_grip_strength_(right)	47	37855	2005693	24983	199751	137364	10381	2681	497	3536	18026	11884	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI47.phe
INI4700	Age_cataract_diagnosed	4700	37855	2005693	24983	6695	4588	300	116	20	194	624	388	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI4700.phe
INI48	Waist_circumference	48	40831	2007183	24983	200208	137696	10395	2686	497	3543	18065	11906	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI48.phe
INI4814	Tinnitus_severity/nuisance	4814	40831	2007183	24983	31101	21371	1656	484	82	582	2658	1853	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI4814.phe
INI49	Hip_circumference	49	40831	2007183	24983	200188	137681	10397	2686	497	3542	18062	11903	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI49.phe
INI50	Standing_height	50	40831	2007183	24983	200055	137624	10394	2679	497	3503	18056	11893	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI50.phe
INI5057	Number_of_older_siblings	5057	40831	2007183	24983	90082	60120	5163	1680	284	2436	7644	5549	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI5057.phe
INI5078	logMAR_in_round_(left)	5078	37855	2005693	24983	72205	48049	4445	1702	229	1953	5914	4858	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5078.phe
INI5079	logMAR_in_round_(right)	5079	37855	2005693	24983	72234	48066	4446	1707	229	1955	5913	4859	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5079.phe
INI5084	Spherical_power_(right)	5084	37855	2005693	24983	70597	46989	4337	1658	228	1919	5793	4744	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5084.phe
INI5085	Spherical_power_(left)	5085	37855	2005693	24983	70379	46854	4332	1651	227	1911	5772	4722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5085.phe
INI5086	Cylindrical_power_(left)	5086	37855	2005693	24983	70379	46854	4332	1651	227	1911	5772	4722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5086.phe
INI5087	Cylindrical_power_(right)	5087	37855	2005693	24983	70597	46989	4337	1658	228	1919	5793	4744	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5087.phe
INI5088	Astigmatism_angle_(right)	5088	37855	2005693	24983	70597	46989	4337	1658	228	1919	5793	4744	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5088.phe
INI5089	Astigmatism_angle_(left)	5089	37855	2005693	24983	70379	46854	4332	1651	227	1911	5772	4722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5089.phe
INI5096	3mm_weak_meridian_(left)	5096	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5096.phe
INI5097	6mm_weak_meridian_(left)	5097	37855	2005693	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5097.phe
INI5098	6mm_weak_meridian_(right)	5098	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5098.phe
INI5099	3mm_weak_meridian_(right)	5099	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5099.phe
INI5100	3mm_weak_meridian_angle_(right)	5100	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5100.phe
INI5101	6mm_weak_meridian_angle_(right)	5101	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5101.phe
INI5102	6mm_weak_meridian_angle_(left)	5102	37855	2005693	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5102.phe
INI5103	3mm_weak_meridian_angle_(left)	5103	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5103.phe
INI5104	3mm_strong_meridian_angle_(left)	5104	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5104.phe
INI5105	6mm_strong_meridian_angle_(left)	5105	25826	10136	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10136/25826/phe/INI5105.phe
INI5106	6mm_strong_meridian_angle_(right)	5106	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5106.phe
INI5107	3mm_strong_meridian_angle_(right)	5107	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5107.phe
INI5108	3mm_asymmetry_angle_(right)	5108	37855	2005693	24983	66427	44503	3997	1459	195	1756	5479	4353	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5108.phe
INI5109	6mm_asymmetry_angle_(right)	5109	37855	2005693	24983	36836	24880	2204	637	77	939	3019	2395	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5109.phe
INI5110	6mm_asymmetry_angle_(left)	5110	37855	2005693	24983	36261	24430	2243	668	91	977	2931	2319	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5110.phe
INI5111	3mm_asymmetry_angle_(left)	5111	37855	2005693	24983	66364	44397	4029	1469	205	1771	5451	4372	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5111.phe
INI5112	3mm_cylindrical_power_angle_(left)	5112	37855	2005693	24983	67820	45326	4117	1544	216	1803	5579	4475	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5112.phe
INI5113	6mm_cylindrical_power_angle_(left)	5113	37855	2005693	24983	58932	39471	3602	1271	191	1555	4824	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5113.phe
INI5114	6mm_cylindrical_power_angle_(right)	5114	37855	2005693	24983	59412	39889	3586	1232	178	1546	4860	3889	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5114.phe
INI5115	3mm_cylindrical_power_angle_(right)	5115	37855	2005693	24983	67759	45303	4077	1528	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5115.phe
INI5116	3mm_cylindrical_power_(right)	5116	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5116.phe
INI5117	6mm_cylindrical_power_(right)	5117	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5117.phe
INI5118	6mm_cylindrical_power_(left)	5118	37855	2005693	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5118.phe
INI5119	3mm_cylindrical_power_(left)	5119	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5119.phe
INI5132	3mm_strong_meridian_(right)	5132	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5132.phe
INI5133	6mm_strong_meridian_(right)	5133	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5133.phe
INI5134	6mm_strong_meridian_(left)	5134	37855	2005693	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5134.phe
INI5135	3mm_strong_meridian_(left)	5135	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5135.phe
INI5156	3mm_asymmetry_index_(left)	5156	37855	2005693	24983	66364	44397	4029	1469	205	1771	5451	4372	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5156.phe
INI5157	6mm_asymmetry_index_(left)	5157	37855	2005693	24983	36261	24430	2243	668	91	977	2931	2319	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5157.phe
INI5158	6mm_asymmetry_index_(right)	5158	37855	2005693	24983	36836	24880	2204	637	77	939	3019	2395	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5158.phe
INI5159	3mm_asymmetry_index_(right)	5159	37855	2005693	24983	66427	44503	3997	1459	195	1756	5479	4353	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5159.phe
INI5160	3mm_regularity_index_(right)	5160	37855	2005693	24983	66442	44513	3998	1459	197	1757	5480	4353	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5160.phe
INI5161	6mm_regularity_index_(right)	5161	37855	2005693	24983	36880	24906	2210	639	77	940	3026	2395	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5161.phe
INI5162	6mm_regularity_index_(left)	5162	37855	2005693	24983	36274	24433	2246	668	92	978	2934	2321	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5162.phe
INI5163	3mm_regularity_index_(left)	5163	37855	2005693	24983	66375	44404	4030	1469	205	1773	5451	4372	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5163.phe
INI5199	logMAR,_initial_(right)	5199	37855	2005693	24983	72236	48068	4446	1707	229	1955	5913	4859	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5199.phe
INI5201	logMAR,_final_(right)	5201	40831	2007183	24983	71794	47833	4405	1683	223	1923	5881	4821	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI5201.phe
INI5206	logMAR,_initial_(left)	5206	37855	2005693	24983	72205	48049	4445	1702	229	1953	5914	4858	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5206.phe
INI5208	logMAR,_final_(left)	5208	40831	2007183	24983	71762	47795	4406	1685	228	1921	5881	4819	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI5208.phe
INI5215	Vertex_distance_(right)	5215	37855	2005693	24983	70597	46989	4337	1658	228	1919	5793	4744	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5215.phe
INI5237	3mm_index_of_best_keratometry_results_(right)	5237	37855	2005693	24983	67766	45307	4078	1529	214	1808	5587	4472	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5237.phe
INI5251	6mm_index_of_best_keratometry_results_(right)	5251	37855	2005693	24983	59427	39898	3586	1232	178	1547	4860	3891	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5251.phe
INI5254	Intra-ocular_pressure,_corneal-compensated_(right)	5254	37855	2005693	24983	69512	46247	4290	1618	222	1888	5692	4674	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5254.phe
INI5255	Intra-ocular_pressure,_Goldmann-correlated_(right)	5255	37855	2005693	24983	69512	46247	4290	1618	222	1888	5692	4674	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5255.phe
INI5256	Corneal_hysteresis_(right)	5256	37855	2005693	24983	69512	46247	4290	1618	222	1888	5692	4674	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5256.phe
INI5257	Corneal_resistance_factor_(right)	5257	37855	2005693	24983	69512	46247	4290	1618	222	1888	5692	4674	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5257.phe
INI5262	Intra-ocular_pressure,_corneal-compensated_(left)	5262	37855	2005693	24983	69289	46150	4276	1592	219	1861	5688	4648	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5262.phe
INI5263	Intra-ocular_pressure,_Goldmann-correlated_(left)	5263	37855	2005693	24983	69289	46150	4276	1592	219	1861	5688	4648	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5263.phe
INI5264	Corneal_hysteresis_(left)	5264	37855	2005693	24983	69289	46150	4276	1592	219	1861	5688	4648	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5264.phe
INI5265	Corneal_resistance_factor_(left)	5265	37855	2005693	24983	69289	46150	4276	1592	219	1861	5688	4648	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5265.phe
INI5274	Vertex_distance_(left)	5274	37855	2005693	24983	70379	46854	4332	1651	227	1911	5772	4722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5274.phe
INI5276	Index_of_best_refractometry_result_(left)	5276	37855	2005693	24983	70379	46854	4332	1651	227	1911	5772	4722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5276.phe
INI5292	3mm_index_of_best_keratometry_results_(left)	5292	37855	2005693	24983	67831	45333	4117	1545	216	1803	5581	4476	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5292.phe
INI5306	6mm_index_of_best_keratometry_results_(left)	5306	37855	2005693	24983	58946	39483	3603	1271	191	1555	4825	3873	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5306.phe
INI5364	Average_weekly_intake_of_other_alcoholic_drinks	5364	40831	2007183	24983	71128	50610	3856	657	68	734	6286	3795	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI5364.phe
INI5375	Longest_period_of_unenthusiasm_/_disinterest	5375	37855	2005693	24983	28525	19369	1652	510	47	574	2429	1822	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5375.phe
INI5386	Number_of_unenthusiastic/disinterested_episodes	5386	37855	2005693	24983	26674	18172	1529	457	47	486	2280	1710	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5386.phe
INI5430	Age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed	5430	37855	2005693	24983	565	385	32	13	0	11	52	39	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5430.phe
INI5901	Age_when_diabetes-related_eye_disease_diagnosed	5901	37855	2005693	24983	1039	626	48	56	4	87	64	80	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5901.phe
INI5923	Age_macular_degeneration_diagnosed	5923	37855	2005693	24983	1219	841	64	15	2	20	108	75	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5923.phe
INI5945	Age_other_serious_eye_condition_diagnosed	5945	37855	2005693	24983	1888	1322	111	31	4	27	137	121	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI5945.phe
INI6183	Number_of_cigarettes_previously_smoked_daily_(current_cigar/pipe_smokers)	6183	40831	2007183	24983	683	505	20	2	1	6	59	43	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI6183.phe
INI6194	Age_stopped_smoking_cigarettes_(current_cigar/pipe_or_previous_cigarette_smoker)	6194	40831	2007183	24983	672	493	19	2	1	6	58	43	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI6194.phe
INI6218	Impedance_of_whole_body,_manual_entry	6218	37855	2005693	24983	11	6	0	0	0	0	3	0	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI6218.phe
INI6219	Impedance_of_leg,_manual_entry_(right)	6219	37855	2005693	24983	11	6	0	0	0	0	3	0	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI6219.phe
INI6220	Impedance_of_leg,_manual_entry_(left)	6220	37855	2005693	24983	11	6	0	0	0	0	3	0	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI6220.phe
INI6221	Impedance_of_arm,_manual_entry_(right)	6221	37855	2005693	24983	11	6	0	0	0	0	3	0	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI6221.phe
INI6222	Impedance_of_arm,_manual_entry_(left)	6222	37855	2005693	24983	11	6	0	0	0	0	3	0	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI6222.phe
INI767	Length_of_working_week_for_main_job	767	25826	10136	24983	114198	77537	6479	1759	317	2152	10009	7187	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10136/25826/phe/INI767.phe
INI77	Heel_bone_ultrasound_T-score,_manual_entry	77	37855	2005693	24983	15551	10618	985	152	45	183	1355	1001	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI77.phe
INI78	Heel_bone_mineral_density_(BMD)_T-score,_automated	78	37855	2005693	24983	98968	69753	4395	722	193	937	9541	5391	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/INI78.phe
