#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
INI25803	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_anterior_division_(right)	25803	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25803.phe
INI25804	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_posterior_division_(left)	25804	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25804.phe
INI25805	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_posterior_division_(right)	25805	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25805.phe
INI25806	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_temporooccipital_part_(left)	25806	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25806.phe
INI25807	Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_temporooccipital_part_(right)	25807	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25807.phe
INI25808	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_anterior_division_(left)	25808	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25808.phe
INI25809	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_anterior_division_(right)	25809	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25809.phe
INI25810	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_posterior_division_(left)	25810	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25810.phe
INI25811	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_posterior_division_(right)	25811	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25811.phe
INI25812	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_temporooccipital_part_(left)	25812	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25812.phe
INI25813	Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_temporooccipital_part_(right)	25813	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25813.phe
INI25814	Volume_of_grey_matter_in_Postcentral_Gyrus_(left)	25814	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25814.phe
INI25815	Volume_of_grey_matter_in_Postcentral_Gyrus_(right)	25815	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25815.phe
INI25816	Volume_of_grey_matter_in_Superior_Parietal_Lobule_(left)	25816	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25816.phe
INI25817	Volume_of_grey_matter_in_Superior_Parietal_Lobule_(right)	25817	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25817.phe
INI25818	Volume_of_grey_matter_in_Supramarginal_Gyrus,_anterior_division_(left)	25818	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25818.phe
INI25819	Volume_of_grey_matter_in_Supramarginal_Gyrus,_anterior_division_(right)	25819	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25819.phe
INI25820	Volume_of_grey_matter_in_Supramarginal_Gyrus,_posterior_division_(left)	25820	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25820.phe
INI25821	Volume_of_grey_matter_in_Supramarginal_Gyrus,_posterior_division_(right)	25821	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25821.phe
INI25822	Volume_of_grey_matter_in_Angular_Gyrus_(left)	25822	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25822.phe
INI25823	Volume_of_grey_matter_in_Angular_Gyrus_(right)	25823	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25823.phe
INI25824	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_superior_division_(left)	25824	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25824.phe
INI25825	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_superior_division_(right)	25825	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25825.phe
INI25826	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_inferior_division_(left)	25826	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25826.phe
INI25827	Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_inferior_division_(right)	25827	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25827.phe
INI25828	Volume_of_grey_matter_in_Intracalcarine_Cortex_(left)	25828	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25828.phe
INI25829	Volume_of_grey_matter_in_Intracalcarine_Cortex_(right)	25829	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25829.phe
INI25830	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(left)	25830	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25830.phe
INI25831	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(right)	25831	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25831.phe
INI25832	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(left)	25832	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25832.phe
INI25833	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(right)	25833	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25833.phe
INI25834	Volume_of_grey_matter_in_Subcallosal_Cortex_(left)	25834	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25834.phe
INI25835	Volume_of_grey_matter_in_Subcallosal_Cortex_(right)	25835	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25835.phe
INI25836	Volume_of_grey_matter_in_Paracingulate_Gyrus_(left)	25836	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25836.phe
INI25837	Volume_of_grey_matter_in_Paracingulate_Gyrus_(right)	25837	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25837.phe
INI25838	Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(left)	25838	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25838.phe
INI25839	Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(right)	25839	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25839.phe
INI25840	Volume_of_grey_matter_in_Cingulate_Gyrus,_posterior_division_(left)	25840	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25840.phe
INI25841	Volume_of_grey_matter_in_Cingulate_Gyrus,_posterior_division_(right)	25841	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25841.phe
INI25842	Volume_of_grey_matter_in_Precuneous_Cortex_(left)	25842	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25842.phe
INI25843	Volume_of_grey_matter_in_Precuneous_Cortex_(right)	25843	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25843.phe
INI25844	Volume_of_grey_matter_in_Cuneal_Cortex_(left)	25844	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25844.phe
INI25845	Volume_of_grey_matter_in_Cuneal_Cortex_(right)	25845	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25845.phe
INI25846	Volume_of_grey_matter_in_Frontal_Orbital_Cortex_(left)	25846	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25846.phe
INI25847	Volume_of_grey_matter_in_Frontal_Orbital_Cortex_(right)	25847	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25847.phe
INI25848	Volume_of_grey_matter_in_Parahippocampal_Gyrus,_anterior_division_(left)	25848	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25848.phe
INI25849	Volume_of_grey_matter_in_Parahippocampal_Gyrus,_anterior_division_(right)	25849	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25849.phe
INI25850	Volume_of_grey_matter_in_Parahippocampal_Gyrus,_posterior_division_(left)	25850	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25850.phe
INI25851	Volume_of_grey_matter_in_Parahippocampal_Gyrus,_posterior_division_(right)	25851	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25851.phe
INI25852	Volume_of_grey_matter_in_Lingual_Gyrus_(left)	25852	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25852.phe
INI25853	Volume_of_grey_matter_in_Lingual_Gyrus_(right)	25853	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25853.phe
INI25854	Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_anterior_division_(left)	25854	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25854.phe
INI25855	Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_anterior_division_(right)	25855	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25855.phe
INI25856	Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(left)	25856	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25856.phe
INI25857	Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(right)	25857	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25857.phe
INI25858	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(left)	25858	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25858.phe
INI25859	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(right)	25859	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25859.phe
INI25860	Volume_of_grey_matter_in_Occipital_Fusiform_Gyrus_(left)	25860	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25860.phe
INI25861	Volume_of_grey_matter_in_Occipital_Fusiform_Gyrus_(right)	25861	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25861.phe
INI25862	Volume_of_grey_matter_in_Frontal_Operculum_Cortex_(left)	25862	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25862.phe
INI25863	Volume_of_grey_matter_in_Frontal_Operculum_Cortex_(right)	25863	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25863.phe
INI25864	Volume_of_grey_matter_in_Central_Opercular_Cortex_(left)	25864	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25864.phe
INI25865	Volume_of_grey_matter_in_Central_Opercular_Cortex_(right)	25865	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25865.phe
INI25866	Volume_of_grey_matter_in_Parietal_Operculum_Cortex_(left)	25866	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25866.phe
INI25867	Volume_of_grey_matter_in_Parietal_Operculum_Cortex_(right)	25867	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25867.phe
INI25868	Volume_of_grey_matter_in_Planum_Polare_(left)	25868	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25868.phe
INI25869	Volume_of_grey_matter_in_Planum_Polare_(right)	25869	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25869.phe
INI25870	Volume_of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(left)	25870	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25870.phe
INI25871	Volume_of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(right)	25871	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25871.phe
INI25872	Volume_of_grey_matter_in_Planum_Temporale_(left)	25872	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25872.phe
INI25873	Volume_of_grey_matter_in_Planum_Temporale_(right)	25873	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25873.phe
INI25874	Volume_of_grey_matter_in_Supracalcarine_Cortex_(left)	25874	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25874.phe
INI25875	Volume_of_grey_matter_in_Supracalcarine_Cortex_(right)	25875	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25875.phe
INI25876	Volume_of_grey_matter_in_Occipital_Pole_(left)	25876	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25876.phe
INI25877	Volume_of_grey_matter_in_Occipital_Pole_(right)	25877	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25877.phe
INI25878	Volume_of_grey_matter_in_Thalamus_(left)	25878	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25878.phe
INI25879	Volume_of_grey_matter_in_Thalamus_(right)	25879	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25879.phe
INI25880	Volume_of_grey_matter_in_Caudate_(left)	25880	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25880.phe
INI25881	Volume_of_grey_matter_in_Caudate_(right)	25881	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25881.phe
INI25882	Volume_of_grey_matter_in_Putamen_(left)	25882	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25882.phe
INI25883	Volume_of_grey_matter_in_Putamen_(right)	25883	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25883.phe
INI25884	Volume_of_grey_matter_in_Pallidum_(left)	25884	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25884.phe
INI25885	Volume_of_grey_matter_in_Pallidum_(right)	25885	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25885.phe
INI25886	Volume_of_grey_matter_in_Hippocampus_(left)	25886	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25886.phe
INI25887	Volume_of_grey_matter_in_Hippocampus_(right)	25887	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25887.phe
INI25888	Volume_of_grey_matter_in_Amygdala_(left)	25888	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25888.phe
INI25889	Volume_of_grey_matter_in_Amygdala_(right)	25889	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25889.phe
INI25890	Volume_of_grey_matter_in_Ventral_Striatum_(left)	25890	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25890.phe
INI25891	Volume_of_grey_matter_in_Ventral_Striatum_(right)	25891	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25891.phe
INI25892	Volume_of_grey_matter_in_Brain-Stem	25892	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25892.phe
INI25893	Volume_of_grey_matter_in_I-IV_Cerebellum_(left)	25893	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25893.phe
INI25894	Volume_of_grey_matter_in_I-IV_Cerebellum_(right)	25894	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25894.phe
INI25895	Volume_of_grey_matter_in_V_Cerebellum_(left)	25895	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25895.phe
INI25896	Volume_of_grey_matter_in_V_Cerebellum_(right)	25896	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25896.phe
INI25897	Volume_of_grey_matter_in_VI_Cerebellum_(left)	25897	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25897.phe
INI25898	Volume_of_grey_matter_in_Vermis_VI_Cerebellum	25898	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25898.phe
INI25899	Volume_of_grey_matter_in_VI_Cerebellum_(right)	25899	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25899.phe
INI25900	Volume_of_grey_matter_in_Crus_I_Cerebellum_(left)	25900	40831	2007183	24983	13324	9636	500	75	29	131	0	722	ukb_annotations.tsv	2020-06-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/INI25900.phe
