GBE_category	GBE_ID	GBE_N	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
INI	INI25070	26202	Mean_FA_in_cerebral_peduncle_on_FA_skeleton_(right)	Mean FA in cerebral peduncle on FA skeleton (R)	47	
INI	INI25071	26202	Mean_FA_in_cerebral_peduncle_on_FA_skeleton_(left)	Mean FA in cerebral peduncle on FA skeleton (L)	47	
INI	INI25072	26202	Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean FA in anterior limb of internal capsule on FA skeleton (R)	63	
INI	INI25073	26202	Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean FA in anterior limb of internal capsule on FA skeleton (L)	63	
INI	INI25074	26202	Mean_FA_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean FA in posterior limb of internal capsule on FA skeleton (R)	64	
INI	INI25075	26202	Mean_FA_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean FA in posterior limb of internal capsule on FA skeleton (L)	64	
INI	INI25076	26202	Mean_FA_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean FA in retrolenticular part of internal capsule on FA skeleton (R)	70	
INI	INI25077	26202	Mean_FA_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	Mean FA in retrolenticular part of internal capsule on FA skeleton (L)	70	
INI	INI25078	26202	Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_(right)	Mean FA in anterior corona radiata on FA skeleton (R)	53	
INI	INI25079	26202	Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_(left)	Mean FA in anterior corona radiata on FA skeleton (L)	53	
INI	INI25080	26202	Mean_FA_in_superior_corona_radiata_on_FA_skeleton_(right)	Mean FA in superior corona radiata on FA skeleton (R)	53	
INI	INI25081	26202	Mean_FA_in_superior_corona_radiata_on_FA_skeleton_(left)	Mean FA in superior corona radiata on FA skeleton (L)	53	
INI	INI25082	26202	Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_(right)	Mean FA in posterior corona radiata on FA skeleton (R)	54	
INI	INI25083	26202	Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_(left)	Mean FA in posterior corona radiata on FA skeleton (L)	54	
INI	INI25084	26202	Mean_FA_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	Mean FA in posterior thalamic radiation on FA skeleton (R)	58	
INI	INI25085	26202	Mean_FA_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	Mean FA in posterior thalamic radiation on FA skeleton (L)	58	
INI	INI25086	26202	Mean_FA_in_sagittal_stratum_on_FA_skeleton_(right)	Mean FA in sagittal stratum on FA skeleton (R)	46	
INI	INI25087	26202	Mean_FA_in_sagittal_stratum_on_FA_skeleton_(left)	Mean FA in sagittal stratum on FA skeleton (L)	46	
INI	INI25088	26202	Mean_FA_in_external_capsule_on_FA_skeleton_(right)	Mean FA in external capsule on FA skeleton (R)	46	
INI	INI25089	26202	Mean_FA_in_external_capsule_on_FA_skeleton_(left)	Mean FA in external capsule on FA skeleton (L)	46	
INI	INI25090	26202	Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	Mean FA in cingulum cingulate gyrus on FA skeleton (R)	54	
INI	INI25091	26202	Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	Mean FA in cingulum cingulate gyrus on FA skeleton (L)	54	
INI	INI25092	26202	Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_(right)	Mean FA in cingulum hippocampus on FA skeleton (R)	50	
INI	INI25093	26202	Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_(left)	Mean FA in cingulum hippocampus on FA skeleton (L)	50	
INI	INI25094	26202	Mean_FA_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	Mean FA in fornix cres+stria terminalis on FA skeleton (R)	58	
INI	INI25095	26202	Mean_FA_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	Mean FA in fornix cres+stria terminalis on FA skeleton (L)	58	
INI	INI25096	26202	Mean_FA_in_superior_longitudinal_fasciculus_on_FA_skeleton_(right)	Mean FA in superior longitudinal fasciculus on FA skeleton (R)	62	
INI	INI25097	26202	Mean_FA_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)	Mean FA in superior longitudinal fasciculus on FA skeleton (L)	62	
INI	INI25098	26202	Mean_FA_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	Mean FA in superior fronto-occipital fasciculus on FA skeleton (R)	66	
INI	INI25099	26202	Mean_FA_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	Mean FA in superior fronto-occipital fasciculus on FA skeleton (L)	66	
INI	INI25100	26202	Mean_FA_in_uncinate_fasciculus_on_FA_skeleton_(right)	Mean FA in uncinate fasciculus on FA skeleton (R)	49	
INI	INI25101	26202	Mean_FA_in_uncinate_fasciculus_on_FA_skeleton_(left)	Mean FA in uncinate fasciculus on FA skeleton (L)	49	
INI	INI25102	26202	Mean_FA_in_tapetum_on_FA_skeleton_(right)	Mean FA in tapetum on FA skeleton (R)	37	
INI	INI25103	26202	Mean_FA_in_tapetum_on_FA_skeleton_(left)	Mean FA in tapetum on FA skeleton (L)	37	
INI	INI25344	26201	Mean_ICVF_in_middle_cerebellar_peduncle_on_FA_skeleton	Mean ICVF in middle cerebellar peduncle on FA skeleton	54	
INI	INI25345	26201	Mean_ICVF_in_pontine_crossing_tract_on_FA_skeleton	Mean ICVF in pontine crossing tract on FA skeleton	50	
INI	INI25346	26201	Mean_ICVF_in_genu_of_corpus_callosum_on_FA_skeleton	Mean ICVF in genu of corpus callosum on FA skeleton	51	
INI	INI25347	26201	Mean_ICVF_in_body_of_corpus_callosum_on_FA_skeleton	Mean ICVF in body of corpus callosum on FA skeleton	51	
INI	INI25348	26201	Mean_ICVF_in_splenium_of_corpus_callosum_on_FA_skeleton	Mean ICVF in splenium of corpus callosum on FA skeleton	55	
INI	INI25349	26201	Mean_ICVF_in_fornix_on_FA_skeleton	Mean ICVF in fornix on FA skeleton	34	
INI	INI25350	26201	Mean_ICVF_in_corticospinal_tract_on_FA_skeleton_(right)	Mean ICVF in corticospinal tract on FA skeleton (R)	51	
INI	INI25351	26201	Mean_ICVF_in_corticospinal_tract_on_FA_skeleton_(left)	Mean ICVF in corticospinal tract on FA skeleton (L)	51	
INI	INI25352	26201	Mean_ICVF_in_medial_lemniscus_on_FA_skeleton_(right)	Mean ICVF in medial lemniscus on FA skeleton (R)	48	
INI	INI25353	26201	Mean_ICVF_in_medial_lemniscus_on_FA_skeleton_(left)	Mean ICVF in medial lemniscus on FA skeleton (L)	48	
INI	INI25354	26201	Mean_ICVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ICVF in inferior cerebellar peduncle on FA skeleton (R)	60	
INI	INI25355	26201	Mean_ICVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ICVF in inferior cerebellar peduncle on FA skeleton (L)	60	
INI	INI25356	26201	Mean_ICVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ICVF in superior cerebellar peduncle on FA skeleton (R)	60	
INI	INI25357	26201	Mean_ICVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ICVF in superior cerebellar peduncle on FA skeleton (L)	60	
INI	INI25358	26201	Mean_ICVF_in_cerebral_peduncle_on_FA_skeleton_(right)	Mean ICVF in cerebral peduncle on FA skeleton (R)	49	
INI	INI25359	26201	Mean_ICVF_in_cerebral_peduncle_on_FA_skeleton_(left)	Mean ICVF in cerebral peduncle on FA skeleton (L)	49	
INI	INI25360	26201	Mean_ICVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ICVF in anterior limb of internal capsule on FA skeleton (R)	65	
INI	INI25361	26201	Mean_ICVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ICVF in anterior limb of internal capsule on FA skeleton (L)	65	
INI	INI25362	26201	Mean_ICVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ICVF in posterior limb of internal capsule on FA skeleton (R)	66	
INI	INI25363	26201	Mean_ICVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ICVF in posterior limb of internal capsule on FA skeleton (L)	66	
INI	INI25364	26201	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (R)	72	
INI	INI25365	26201	Mean_ICVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	Mean ICVF in retrolenticular part of internal capsule on FA skeleton (L)	72	
INI	INI25366	26201	Mean_ICVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	Mean ICVF in anterior corona radiata on FA skeleton (R)	55	
INI	INI25367	26201	Mean_ICVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	Mean ICVF in anterior corona radiata on FA skeleton (L)	55	
INI	INI25368	26201	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(right)	Mean ICVF in superior corona radiata on FA skeleton (R)	55	
INI	INI25369	26201	Mean_ICVF_in_superior_corona_radiata_on_FA_skeleton_(left)	Mean ICVF in superior corona radiata on FA skeleton (L)	55	
INI	INI25370	26201	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	Mean ICVF in posterior corona radiata on FA skeleton (R)	56	
INI	INI25371	26201	Mean_ICVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	Mean ICVF in posterior corona radiata on FA skeleton (L)	56	
INI	INI25372	26201	Mean_ICVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	Mean ICVF in posterior thalamic radiation on FA skeleton (R)	60	
INI	INI25373	26201	Mean_ICVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	Mean ICVF in posterior thalamic radiation on FA skeleton (L)	60	
INI	INI25374	26201	Mean_ICVF_in_sagittal_stratum_on_FA_skeleton_(right)	Mean ICVF in sagittal stratum on FA skeleton (R)	48	
INI	INI25375	26201	Mean_ICVF_in_sagittal_stratum_on_FA_skeleton_(left)	Mean ICVF in sagittal stratum on FA skeleton (L)	48	
INI	INI25376	26201	Mean_ICVF_in_external_capsule_on_FA_skeleton_(right)	Mean ICVF in external capsule on FA skeleton (R)	48	
INI	INI25377	26201	Mean_ICVF_in_external_capsule_on_FA_skeleton_(left)	Mean ICVF in external capsule on FA skeleton (L)	48	
INI	INI25378	26201	Mean_ICVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	Mean ICVF in cingulum cingulate gyrus on FA skeleton (R)	56	
INI	INI25379	26201	Mean_ICVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	Mean ICVF in cingulum cingulate gyrus on FA skeleton (L)	56	
INI	INI25380	26201	Mean_ICVF_in_cingulum_hippocampus_on_FA_skeleton_(right)	Mean ICVF in cingulum hippocampus on FA skeleton (R)	52	
INI	INI25381	26201	Mean_ICVF_in_cingulum_hippocampus_on_FA_skeleton_(left)	Mean ICVF in cingulum hippocampus on FA skeleton (L)	52	
INI	INI25382	26201	Mean_ICVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	Mean ICVF in fornix cres+stria terminalis on FA skeleton (R)	60	
INI	INI25383	26201	Mean_ICVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	Mean ICVF in fornix cres+stria terminalis on FA skeleton (L)	60	
INI	INI25384	26201	Mean_ICVF_in_superior_longitudinal_fasciculus_on_FA_skeleton_(right)	Mean ICVF in superior longitudinal fasciculus on FA skeleton (R)	64	
INI	INI25385	26201	Mean_ICVF_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)	Mean ICVF in superior longitudinal fasciculus on FA skeleton (L)	64	
INI	INI25386	26201	Mean_ICVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (R)	68	
INI	INI25387	26201	Mean_ICVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (L)	68	
INI	INI25388	26201	Mean_ICVF_in_uncinate_fasciculus_on_FA_skeleton_(right)	Mean ICVF in uncinate fasciculus on FA skeleton (R)	51	
INI	INI25389	26201	Mean_ICVF_in_uncinate_fasciculus_on_FA_skeleton_(left)	Mean ICVF in uncinate fasciculus on FA skeleton (L)	51	
INI	INI25390	26201	Mean_ICVF_in_tapetum_on_FA_skeleton_(right)	Mean ICVF in tapetum on FA skeleton (R)	39	
INI	INI25391	26201	Mean_ICVF_in_tapetum_on_FA_skeleton_(left)	Mean ICVF in tapetum on FA skeleton (L)	39	
INI	INI25440	26201	Mean_ISOVF_in_middle_cerebellar_peduncle_on_FA_skeleton	Mean ISOVF in middle cerebellar peduncle on FA skeleton	55	
INI	INI25441	26201	Mean_ISOVF_in_pontine_crossing_tract_on_FA_skeleton	Mean ISOVF in pontine crossing tract on FA skeleton	51	
INI	INI25442	26201	Mean_ISOVF_in_genu_of_corpus_callosum_on_FA_skeleton	Mean ISOVF in genu of corpus callosum on FA skeleton	52	
INI	INI25443	26201	Mean_ISOVF_in_body_of_corpus_callosum_on_FA_skeleton	Mean ISOVF in body of corpus callosum on FA skeleton	52	
INI	INI25444	26201	Mean_ISOVF_in_splenium_of_corpus_callosum_on_FA_skeleton	Mean ISOVF in splenium of corpus callosum on FA skeleton	56	
INI	INI25445	26201	Mean_ISOVF_in_fornix_on_FA_skeleton	Mean ISOVF in fornix on FA skeleton	35	
INI	INI25446	26201	Mean_ISOVF_in_corticospinal_tract_on_FA_skeleton_(right)	Mean ISOVF in corticospinal tract on FA skeleton (R)	52	
INI	INI25447	26201	Mean_ISOVF_in_corticospinal_tract_on_FA_skeleton_(left)	Mean ISOVF in corticospinal tract on FA skeleton (L)	52	
INI	INI25448	26201	Mean_ISOVF_in_medial_lemniscus_on_FA_skeleton_(right)	Mean ISOVF in medial lemniscus on FA skeleton (R)	49	
INI	INI25449	26201	Mean_ISOVF_in_medial_lemniscus_on_FA_skeleton_(left)	Mean ISOVF in medial lemniscus on FA skeleton (L)	49	
INI	INI25450	26201	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (R)	61	
INI	INI25451	26201	Mean_ISOVF_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ISOVF in inferior cerebellar peduncle on FA skeleton (L)	61	
INI	INI25452	26201	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)	Mean ISOVF in superior cerebellar peduncle on FA skeleton (R)	61	
INI	INI25453	26201	Mean_ISOVF_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)	Mean ISOVF in superior cerebellar peduncle on FA skeleton (L)	61	
INI	INI25454	26201	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(right)	Mean ISOVF in cerebral peduncle on FA skeleton (R)	50	
INI	INI25455	26201	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(left)	Mean ISOVF in cerebral peduncle on FA skeleton (L)	50	
INI	INI25456	26201	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in anterior limb of internal capsule on FA skeleton (R)	66	
INI	INI25457	26201	Mean_ISOVF_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in anterior limb of internal capsule on FA skeleton (L)	66	
INI	INI25458	26201	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in posterior limb of internal capsule on FA skeleton (R)	67	
INI	INI25459	26201	Mean_ISOVF_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in posterior limb of internal capsule on FA skeleton (L)	67	
INI	INI25460	26201	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (R)	73	
INI	INI25461	26201	Mean_ISOVF_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (L)	73	
INI	INI25462	26201	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in anterior corona radiata on FA skeleton (R)	56	
INI	INI25463	26201	Mean_ISOVF_in_anterior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in anterior corona radiata on FA skeleton (L)	56	
INI	INI25464	26201	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in superior corona radiata on FA skeleton (R)	56	
INI	INI25465	26201	Mean_ISOVF_in_superior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in superior corona radiata on FA skeleton (L)	56	
INI	INI25466	26201	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(right)	Mean ISOVF in posterior corona radiata on FA skeleton (R)	57	
INI	INI25467	26201	Mean_ISOVF_in_posterior_corona_radiata_on_FA_skeleton_(left)	Mean ISOVF in posterior corona radiata on FA skeleton (L)	57	
INI	INI25468	26201	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(right)	Mean ISOVF in posterior thalamic radiation on FA skeleton (R)	61	
INI	INI25469	26201	Mean_ISOVF_in_posterior_thalamic_radiation_on_FA_skeleton_(left)	Mean ISOVF in posterior thalamic radiation on FA skeleton (L)	61	
INI	INI25470	26201	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(right)	Mean ISOVF in sagittal stratum on FA skeleton (R)	49	
INI	INI25471	26201	Mean_ISOVF_in_sagittal_stratum_on_FA_skeleton_(left)	Mean ISOVF in sagittal stratum on FA skeleton (L)	49	
INI	INI25472	26201	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(right)	Mean ISOVF in external capsule on FA skeleton (R)	49	
INI	INI25473	26201	Mean_ISOVF_in_external_capsule_on_FA_skeleton_(left)	Mean ISOVF in external capsule on FA skeleton (L)	49	
INI	INI25474	26201	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (R)	57	
INI	INI25475	26201	Mean_ISOVF_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (L)	57	
INI	INI25476	26201	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(right)	Mean ISOVF in cingulum hippocampus on FA skeleton (R)	53	
INI	INI25477	26201	Mean_ISOVF_in_cingulum_hippocampus_on_FA_skeleton_(left)	Mean ISOVF in cingulum hippocampus on FA skeleton (L)	53	
INI	INI25478	26201	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (R)	61	
INI	INI25479	26201	Mean_ISOVF_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (L)	61	
INI	INI25482	26201	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (R)	69	
INI	INI25483	26201	Mean_ISOVF_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (L)	69	
INI	INI25488	26202	Weighted-mean_FA_in_tract_acoustic_radiation_(left)	WA FA in tract acoustic radiation (L)	37	
INI	INI25489	26202	Weighted-mean_FA_in_tract_acoustic_radiation_(right)	WA FA in tract acoustic radiation (R)	37	
INI	INI25490	26202	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(left)	WA FA in tract anterior thalamic radiation (L)	46	
INI	INI25491	26202	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(right)	WA FA in tract anterior thalamic radiation (R)	46	
INI	INI25492	26202	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA FA in tract cingulate gyrus part of cingulum (L)	51	
INI	INI25493	26202	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA FA in tract cingulate gyrus part of cingulum (R)	51	
INI	INI25494	26202	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(left)	WA FA in tract parahippocampal part of cingulum (L)	51	
INI	INI25495	26202	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(right)	WA FA in tract parahippocampal part of cingulum (R)	51	
INI	INI25496	26202	Weighted-mean_FA_in_tract_corticospinal_tract_(left)	WA FA in tract corticospinal tract (L)	38	
INI	INI25497	26202	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	WA FA in tract corticospinal tract (R)	38	
INI	INI25498	26202	Weighted-mean_FA_in_tract_forceps_major	WA FA in tract forceps major	28	
INI	INI25499	26202	Weighted-mean_FA_in_tract_forceps_minor	WA FA in tract forceps minor	28	
INI	INI25500	26202	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA FA in tract inferior fronto-occipital fasciculus (L)	55	
INI	INI25501	26202	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA FA in tract inferior fronto-occipital fasciculus (R)	55	
INI	INI25502	26202	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(left)	WA FA in tract inferior longitudinal fasciculus (L)	51	
INI	INI25503	26202	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(right)	WA FA in tract inferior longitudinal fasciculus (R)	51	
INI	INI25504	26202	Weighted-mean_FA_in_tract_middle_cerebellar_peduncle	WA FA in tract middle cerebellar peduncle	41	
INI	INI25505	26202	Weighted-mean_FA_in_tract_medial_lemniscus_(left)	WA FA in tract medial lemniscus (L)	35	
INI	INI25506	26202	Weighted-mean_FA_in_tract_medial_lemniscus_(right)	WA FA in tract medial lemniscus (R)	35	
INI	INI25507	26202	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(left)	WA FA in tract posterior thalamic radiation (L)	47	
INI	INI25508	26202	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(right)	WA FA in tract posterior thalamic radiation (R)	47	
INI	INI25509	26202	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	WA FA in tract superior longitudinal fasciculus (L)	51	
INI	INI25510	26202	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(right)	WA FA in tract superior longitudinal fasciculus (R)	51	
INI	INI25511	26202	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	WA FA in tract superior thalamic radiation (L)	46	
INI	INI25512	26202	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	WA FA in tract superior thalamic radiation (R)	46	
INI	INI25513	26202	Weighted-mean_FA_in_tract_uncinate_fasciculus_(left)	WA FA in tract uncinate fasciculus (L)	38	
INI	INI25514	26202	Weighted-mean_FA_in_tract_uncinate_fasciculus_(right)	WA FA in tract uncinate fasciculus (R)	38	
INI	INI25515	26202	Weighted-mean_MD_in_tract_acoustic_radiation_(left)	WA MD in tract acoustic radiation (L)	37	
INI	INI25516	26202	Weighted-mean_MD_in_tract_acoustic_radiation_(right)	WA MD in tract acoustic radiation (R)	37	
INI	INI25517	26202	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(left)	WA MD in tract anterior thalamic radiation (L)	46	
INI	INI25518	26202	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(right)	WA MD in tract anterior thalamic radiation (R)	46	
INI	INI25519	26202	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA MD in tract cingulate gyrus part of cingulum (L)	51	
INI	INI25520	26202	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA MD in tract cingulate gyrus part of cingulum (R)	51	
INI	INI25521	26202	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(left)	WA MD in tract parahippocampal part of cingulum (L)	51	
INI	INI25522	26202	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	WA MD in tract parahippocampal part of cingulum (R)	51	
INI	INI25523	26202	Weighted-mean_MD_in_tract_corticospinal_tract_(left)	WA MD in tract corticospinal tract (L)	38	
INI	INI25524	26202	Weighted-mean_MD_in_tract_corticospinal_tract_(right)	WA MD in tract corticospinal tract (R)	38	
INI	INI25525	26202	Weighted-mean_MD_in_tract_forceps_major	WA MD in tract forceps major	28	
INI	INI25526	26202	Weighted-mean_MD_in_tract_forceps_minor	WA MD in tract forceps minor	28	
INI	INI25527	26202	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(left)	WA MD in tract inferior fronto-occipital fasciculus (L)	55	
INI	INI25528	26202	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(right)	WA MD in tract inferior fronto-occipital fasciculus (R)	55	
INI	INI25529	26202	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(left)	WA MD in tract inferior longitudinal fasciculus (L)	51	
INI	INI25530	26202	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(right)	WA MD in tract inferior longitudinal fasciculus (R)	51	
INI	INI25531	26202	Weighted-mean_MD_in_tract_middle_cerebellar_peduncle	WA MD in tract middle cerebellar peduncle	41	
INI	INI25532	26202	Weighted-mean_MD_in_tract_medial_lemniscus_(left)	WA MD in tract medial lemniscus (L)	35	
INI	INI25533	26202	Weighted-mean_MD_in_tract_medial_lemniscus_(right)	WA MD in tract medial lemniscus (R)	35	
INI	INI25534	26202	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(left)	WA MD in tract posterior thalamic radiation (L)	47	
INI	INI25535	26202	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(right)	WA MD in tract posterior thalamic radiation (R)	47	
INI	INI25536	26202	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(left)	WA MD in tract superior longitudinal fasciculus (L)	51	
INI	INI25537	26202	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(right)	WA MD in tract superior longitudinal fasciculus (R)	51	
INI	INI25538	26202	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(left)	WA MD in tract superior thalamic radiation (L)	46	
INI	INI25539	26202	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(right)	WA MD in tract superior thalamic radiation (R)	46	
INI	INI25540	26202	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	WA MD in tract uncinate fasciculus (L)	38	
INI	INI25541	26202	Weighted-mean_MD_in_tract_uncinate_fasciculus_(right)	WA MD in tract uncinate fasciculus (R)	38	
INI	INI25542	26202	Weighted-mean_MO_in_tract_acoustic_radiation_(left)	WA MO in tract acoustic radiation (L)	37	
INI	INI25543	26202	Weighted-mean_MO_in_tract_acoustic_radiation_(right)	WA MO in tract acoustic radiation (R)	37	
INI	INI25544	26202	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(left)	WA MO in tract anterior thalamic radiation (L)	46	
INI	INI25545	26202	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(right)	WA MO in tract anterior thalamic radiation (R)	46	
INI	INI25546	26202	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(left)	WA MO in tract cingulate gyrus part of cingulum (L)	51	
INI	INI25547	26202	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(right)	WA MO in tract cingulate gyrus part of cingulum (R)	51	
INI	INI25548	26202	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(left)	WA MO in tract parahippocampal part of cingulum (L)	51	
INI	INI25549	26202	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(right)	WA MO in tract parahippocampal part of cingulum (R)	51	
