#GBE_category	GBE_ID	N	N_GBE	N_NBW	N_AFR	N_SAS	N_EAS	N_SMR	N_OTH	N_META	GBE_NAME	GBE_short_name	GBE_short_name_len
Health_and_medical_history	BIN_FC10002453	42137	29069	2169	251	220	44	3802	2006	37561	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
Health_and_medical_history	BIN_FC10002463	52059	35446	2863	367	512	62	4686	2752	46688	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
Health_and_medical_history	BIN_FC10002473	105453	71851	5356	994	1097	108	9475	5709	94590	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
Health_and_medical_history	BIN_FC10002492	246156	166241	11337	2593	3735	388	22449	13305	220048	Taking_other_prescription_medications	Taking other prescription medications	37
Health_and_medical_history	BIN_FC10002844	181958	121898	9757	2143	1707	358	16016	10162	162041	Had_other_major_operations	Had other major operations	26
Health_and_medical_history	BIN_FC10002956	7500	4476	349	193	297	8	734	541	6590	General_pain_for_3+_months	General pain for 3+ months	26
Health_and_medical_history	BIN_FC10002986	3114	1929	143	115	121	7	268	206	2789	Started_insulin_within_one_year_diagnosis_of_diabetes	Started insulin within one year diagnosis of diabetes	53
Health_and_medical_history	BIN_FC10003005	30846	20995	1685	189	312	32	2821	1610	27644	Fracture_resulting_from_simple_fall	Fracture resulting from simple fall	35
Health_and_medical_history	BIN_FC10003393	18379	12821	666	69	218	16	1716	878	16384	Hearing_aid_user	Hearing aid user	16
Health_and_medical_history	BIN_FC10003404	84577	55663	4290	1038	1567	199	7723	5017	75497	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32
Health_and_medical_history	BIN_FC10003414	47191	31946	2276	549	501	50	4349	2407	42078	Hip_pain_for_3+_months	Hip pain for 3+ months	22
Health_and_medical_history	BIN_FC10003571	93188	61276	4745	1347	1696	185	8505	5617	83371	Back_pain_for_3+_months	Back pain for 3+ months	23
Health_and_medical_history	BIN_FC10003616	25299	16192	1303	485	595	48	2384	1459	22466	Chest_pain_due_to_walking_ceases_when_standing_still	Chest pain due to walking ceases when standing still	52
Health_and_medical_history	BIN_FC10003741	25367	16256	1437	436	415	47	2277	1682	22550	Stomach/abdominal_pain_for_3+_months	Stomach/abdominal pain for 3+ months	36
Health_and_medical_history	BIN_FC10003773	90156	60257	4133	1321	1563	146	8352	4902	80674	Knee_pain_for_3+_months	Knee pain for 3+ months	23
Health_and_medical_history	BIN_FC10003799	46935	31032	2469	519	816	76	4114	2893	41919	Headaches_for_3+_months	Headaches for 3+ months	23
Health_and_medical_history	BIN_FC10004041	1116	659	65	38	65	6	80	84	991	Gestational_diabetes_only	Gestational diabetes only	25
Health_and_medical_history	BIN_FC10004067	4687	3034	266	54	53	3	451	302	4160	Facial_pains_for_3+_months	Facial pains for 3+ months	26
Health_and_medical_history	BIN_FC10004717	23296	14100	1228	623	1175	58	1995	1544	20723	Shortness_of_breath_walking_on_level_ground	Shortness of breath walking on level ground	43
Health_and_medical_history	BIN_FC10004728	49982	31230	2534	1346	1941	147	4312	3285	44795	Leg_pain_on_walking	Leg pain on walking	19
Health_and_medical_history	BIN_FC10004792	226	113	10	9	21	1	24	22	190	Cochlear_implant	Cochlear implant	16
Health_and_medical_history	BIN_FC10004825	25106	16853	1083	322	586	33	2434	1160	22471	Noisy_workplace_(Yes,_for_more_than_5_years)	Noisy workplace (Yes, for more than 5 years)	44
Health_and_medical_history	BIN_FC10004836	9690	6252	568	244	171	5	824	651	8715	Loud_music_exposure_frequency_(Yes,_for_more_than_5_years)	Loud music exposure frequency (Yes, for more than 5 years)	58
Health_and_medical_history	BIN_FC10005408	2505	1696	176	32	17	4	215	130	2266	Which_eye(s)_affected_by_amblyopia_(lazy_eye)_(Right_eye)	Which eye(s) affected by amblyopia (lazy eye) (Right eye)	57
Health_and_medical_history	BIN_FC10005419	637	410	35	19	11	1	51	43	569	Which_eye(s)_affected_by_injury_or_trauma_resulting_in_loss_of_vision_(Right_eye)	Which eye(s) affected by injury or trauma resulting in loss of vision (Right eye)	81
Health_and_medical_history	BIN_FC10005441	10616	6980	495	194	312	41	926	620	9568	Which_eye(s)_are_affected_by_cataract_(Right_eye)	Which eye(s) are affected by cataract (Right eye)	49
Health_and_medical_history	BIN_FC10005452	30613	18802	1541	862	1310	64	2683	2119	27381	Leg_pain_when_standing_still_or_sitting	Leg pain when standing still or sitting	39
Health_and_medical_history	BIN_FC10005463	16711	9742	837	626	1003	43	1413	1221	14885	Leg_pain_in_calf/calves	Leg pain in calf/calves	23
Health_and_medical_history	BIN_FC10005474	33339	20336	1593	1005	1580	92	2909	2283	29798	Leg_pain_when_walking_uphill_or_hurrying	Leg pain when walking uphill or hurrying	40
Health_and_medical_history	BIN_FC10005485	27346	17184	1353	682	977	56	2409	1817	24478	Leg_pain_when_walking_normally	Leg pain when walking normally	30
Health_and_medical_history	BIN_FC10005496	9848	6141	530	264	379	25	874	632	8845	Leg_pain_when_walking_ever_disappears_while_walking	Leg pain when walking ever disappears while walking	51
Health_and_medical_history	BIN_FC10005507	7699	4529	415	217	352	23	718	588	6842	Leg_pain_on_walking_:_action_taken_(Stop)	Leg pain on walking : action taken (Stop)	41
Health_and_medical_history	BIN_FC10005518	16808	10399	881	427	682	30	1466	1158	15043	Leg_pain_on_walking_:_effect_of_standing_still_(Pain_usually_continues_for_more_than_10_minutes)	Leg pain on walking : effect of standing still (Pain usually continues for more than 10 minutes)	96
Health_and_medical_history	BIN_FC10005529	1946	1060	112	85	139	3	151	178	1728	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	Surgery on leg arteries (other than for varicose veins)	55
Health_and_medical_history	BIN_FC10005540	291	156	19	10	18	0	22	30	255	Surgery/amputation_of_toe_or_leg_(Yes,_toes)	Surgery/amputation of toe or leg (Yes, toes)	44
Health_and_medical_history	BIN_FC10005610	61166	41160	3225	977	1088	163	5134	3432	55179	Which_eye(s)_affected_by_presbyopia_(Right_eye)	Which eye(s) affected by presbyopia (Right eye)	47
Health_and_medical_history	BIN_FC10005832	30543	20194	1511	661	730	48	2633	1744	27521	Which_eye(s)_affected_by_hypermetropia_(long_sight)_(Right_eye)	Which eye(s) affected by hypermetropia (long sight) (Right eye)	63
Health_and_medical_history	BIN_FC10005843	57223	37485	3344	940	1260	264	4614	3670	51577	Which_eye(s)_affected_by_myopia_(short_sight)_(Right_eye)	Which eye(s) affected by myopia (short sight) (Right eye)	57
Health_and_medical_history	BIN_FC10005855	17045	11347	1201	132	183	71	1341	1236	15511	Which_eye(s)_affected_by_astigmatism_(Right_eye)	Which eye(s) affected by astigmatism (Right eye)	48
Health_and_medical_history	BIN_FC10005877	2289	1388	150	102	79	4	196	165	2080	Which_eye(s)_affected_by_other_eye_condition_(Right_eye)	Which eye(s) affected by other eye condition (Right eye)	56
Health_and_medical_history	BIN_FC10005890	1756	945	82	106	145	3	126	155	1559	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Right_eye)	Which eye(s) affected by diabetes-related eye disease (Right eye)	65
Health_and_medical_history	BIN_FC10005912	1952	1280	109	40	28	4	174	115	1746	Which_eye(s)_affected_by_macular_degeneration_(Right_eye)	Which eye(s) affected by macular degeneration (Right eye)	57
Health_and_medical_history	BIN_FC10005934	2686	1769	173	45	53	7	208	184	2432	Which_eye(s)_affected_by_other_serious_eye_condition_(Right_eye)	Which eye(s) affected by other serious eye condition (Right eye)	64
Health_and_medical_history	BIN_FC10006119	3025	1955	145	98	78	9	257	174	2707	Which_eye(s)_affected_by_glaucoma_(Right_eye)	Which eye(s) affected by glaucoma (Right eye)	45
Health_and_medical_history	BIN_FC10006151	7656	5161	386	95	98	3	697	426	6863	Fractured_bone_site(s)_(Ankle)	Fractured bone site(s) (Ankle)	30
Health_and_medical_history	BIN_FC10006152	118783	80037	5888	1664	1641	501	10149	7057	106937	Hayfever_allergic_rhinitis_or_eczema	Hayfever allergic rhinitis or eczema	36
Health_and_medical_history	BIN_FC10006153	7174	4813	400	110	57	20	498	480	6378	Oral_contraceptive_pill_or_minipill	Oral contraceptive pill or minipill	35
Health_and_medical_history	BIN_FC10006154	10528	6956	542	107	160	17	1003	623	9408	Ranitidine_use_self-reported	Ranitidine use self-reported	28
Health_and_medical_history	BIN_FC10006155	28097	18008	1893	463	678	68	2375	1888	25373	Vitamin_D_vs_multivitamin	Vitamin D vs multivitamin	25
Health_and_medical_history	BIN_FC10006179	22309	14411	1617	399	294	59	1920	1594	20294	Zinc_supplements	Zinc supplements	16
Health_and_medical_history	BIN_FC10006205	1474	1008	84	9	7	3	142	80	1314	Which_eye(s)_affected_by_strabismus_(squint)_(Right_eye)	Which eye(s) affected by strabismus (squint) (Right eye)	56
Health_and_medical_history	BIN_FC10010793	730	70	1	0	0	0	7	9	70	Hearing_difficulty/problems_(pilot)	Hearing problems (pilot)	24
Health_and_medical_history	BIN_FC10010844	8	0	0	0	0	0	0	0	0	Gestational_diabetes_only_(pilot)	Gestational diabetes only (pilot)	33
Health_and_medical_history	BIN_FC1002247	130980	91044	6205	697	1427	170	12098	6477	118118	Hearing_difficulty	Hearing difficulty	18
Health_and_medical_history	BIN_FC1002306	229295	152392	10994	3717	3530	436	20532	13458	205059	Weight_change_compared_with_1_year_ago	Weight change compared with 1 year ago	38
Health_and_medical_history	BIN_FC1004803	64727	43201	3298	1012	1255	160	5622	3641	58189	Tinnitus	Tinnitus	8
Health_and_medical_history	BIN_FC1006148	4125	2355	187	182	270	6	346	322	3668	Eye_problems/disorders_Diabetic_eye_disease	Eye problems/disorders Diabetic eye disease	43
Health_and_medical_history	BIN_FC1006149	53091	36402	2657	332	730	231	4679	2727	47758	Mouth_ulcers	Mouth ulcers	12
Health_and_medical_history	BIN_FC1006150	11849	7967	465	82	303	7	1226	609	10659	Vascular/heart_problems_diagnosed_by_doctor_Heart_attack	Vascular/heart problems diagnosed by doctor Heart attack	56
Health_and_medical_history	BIN_FC1006152	10693	7286	508	121	106	4	944	523	9492	DVT_diagnosed_by_doctor	DVT diagnosed by doctor	23
Health_and_medical_history	BIN_FC1006153	37487	24643	1751	555	732	75	3426	2084	33266	Medication_for_cholesterol_(female_only)	Medication for cholesterol (female only)	40
Health_and_medical_history	BIN_FC1006154	72649	48972	3508	879	1489	78	6812	3922	65660	Aspirin	Aspirin	7
Health_and_medical_history	BIN_FC1006155	10712	6655	774	385	178	34	920	794	9740	Vitamin_A_vs_no_supplement	Vitamin A vs no supplement	26
Health_and_medical_history	BIN_FC1006177	57184	39290	2299	509	1501	63	5428	3021	52111	Medication_for_cholesterol_(male_only)	Medication for cholesterol (male only)	38
Health_and_medical_history	BIN_FC1006179	160980	110270	7805	2116	1744	389	14755	8334	145413	Fish_oil_(including_cod_liver_oil)	Fish oil (including cod liver oil)	34
Health_and_medical_history	BIN_FC11006152	13544	9210	640	160	137	7	1211	671	12036	Blood_clot_or_DVT_diagnosed_by_doctor	Blood clot or DVT diagnosed by doctor	37
Health_and_medical_history	BIN_FC11006154	34682	23357	1562	347	577	35	3342	1944	31164	Omeprazole_use_self-reported	Omeprazole use self-reported	28
Health_and_medical_history	BIN_FC11006155	15864	10009	1135	431	252	62	1292	1214	14395	Vitamin_E_vs_multivitamin	Vitamin E vs multivitamin	25
Health_and_medical_history	BIN_FC11006179	18267	10865	1195	747	599	47	1555	1453	16461	Iron_supplements	Iron supplements	16
Health_and_medical_history	BIN_FC12006152	13544	9210	640	160	137	7	1211	671	12036	Blood_clot_in_the_leg_(DVT)_or_lung	Blood clot in the leg (DVT) or lung	35
Health_and_medical_history	BIN_FC12006154	16208	10484	805	362	239	22	1533	1042	14487	Laxative_use_self-reported	Laxative use self-reported	26
Health_and_medical_history	BIN_FC12006155	12251	7484	922	327	311	22	1015	921	11002	Vitamin_B9_vs_multivitamin	Vitamin B9 vs multivitamin	26
Health_and_medical_history	BIN_FC12006179	12535	8291	922	157	114	35	1079	867	11465	Selenium_supplements	Selenium supplements	20
Health_and_medical_history	BIN_FC13006155	10712	6655	774	385	178	34	920	794	9740	Vitamin_A	Vitamin A	9
Health_and_medical_history	BIN_FC14006155	23882	15160	1697	516	404	58	2035	1717	21587	Vitamin_B	Vitamin B	9
Health_and_medical_history	BIN_FC15006155	46477	30536	2908	932	604	127	4052	3059	42218	Vitamin_C	Vitamin C	9
Health_and_medical_history	BIN_FC16006155	28097	18008	1893	463	678	68	2375	1888	25373	Vitamin_D	Vitamin D	9
Health_and_medical_history	BIN_FC17006155	15864	10009	1135	431	252	62	1292	1214	14395	Vitamin_E	Vitamin E	9
Health_and_medical_history	BIN_FC18006155	12251	7484	922	327	311	22	1015	921	11002	Folic_acid_or_folate_(Vitamin_B9)	Folic acid or folate (Vitamin B9)	33
Health_and_medical_history	BIN_FC19006155	114484	75684	6666	2075	1951	313	10066	6964	103719	Multivitamins_+/-_minerals	Multivitamins +/- minerals	26
Health_and_medical_history	BIN_FC20004825	12540	8232	645	212	247	15	1156	688	11195	Noisy_workplace_(Yes,_for_around_1-5_years)	Noisy workplace (Yes, for around 1-5 years)	43
Health_and_medical_history	BIN_FC20004836	10420	6812	670	221	136	22	880	623	9364	Loud_music_exposure_frequency_(Yes,_for_around_1-5_years)	Loud music exposure frequency (Yes, for around 1-5 years)	57
Health_and_medical_history	BIN_FC20005408	3573	2431	204	28	27	4	314	195	3199	Which_eye(s)_affected_by_amblyopia_(lazy_eye)_(Left_eye)	Which eye(s) affected by amblyopia (lazy eye) (Left eye)	56
Health_and_medical_history	BIN_FC20005419	651	435	31	22	16	0	50	50	604	Which_eye(s)_affected_by_injury_or_trauma_resulting_in_loss_of_vision_(Left_eye)	Which eye(s) affected by injury or trauma resulting in loss of vision (Left eye)	80
Health_and_medical_history	BIN_FC20005441	10270	6779	439	204	293	43	890	598	9246	Which_eye(s)_are_affected_by_cataract_(Left_eye)	Which eye(s) are affected by cataract (Left eye)	48
Health_and_medical_history	BIN_FC20005507	26077	15968	1272	841	1231	94	2229	1732	23367	Leg_pain_on_walking_:_action_taken_(Slow_down)	Leg pain on walking : action taken (Slow down)	46
Health_and_medical_history	BIN_FC20005518	26750	17101	1322	718	846	77	2348	1622	24034	Leg_pain_on_walking_:_effect_of_standing_still_(Pain_usually_disappears_in_less_than_10_minutes)	Leg pain on walking : effect of standing still (Pain usually disappears in less than 10 minutes)	96
Health_and_medical_history	BIN_FC20005540	192	88	5	10	28	2	10	30	126	Surgery/amputation_of_toe_or_leg_(Yes,_leg_below_the_knee)	Surgery/amputation of toe or leg (Yes, leg below the knee)	58
Health_and_medical_history	BIN_FC20005610	61157	41107	3262	967	1096	156	5145	3457	55190	Which_eye(s)_affected_by_presbyopia_(Left_eye)	Which eye(s) affected by presbyopia (Left eye)	46
Health_and_medical_history	BIN_FC20005832	30369	20041	1505	660	743	48	2610	1753	27360	Which_eye(s)_affected_by_hypermetropia_(long_sight)_(Left_eye)	Which eye(s) affected by hypermetropia (long sight) (Left eye)	62
Health_and_medical_history	BIN_FC20005843	57022	37359	3342	911	1261	273	4573	3688	51407	Which_eye(s)_affected_by_myopia_(short_sight)_(Left_eye)	Which eye(s) affected by myopia (short sight) (Left eye)	56
Health_and_medical_history	BIN_FC20005855	17357	11542	1208	133	187	70	1353	1276	15769	Which_eye(s)_affected_by_astigmatism_(Left_eye)	Which eye(s) affected by astigmatism (Left eye)	47
Health_and_medical_history	BIN_FC20005877	2263	1398	147	102	75	6	168	153	2043	Which_eye(s)_affected_by_other_eye_condition_(Left_eye)	Which eye(s) affected by other eye condition (Left eye)	55
Health_and_medical_history	BIN_FC20005890	1738	944	82	113	144	3	109	154	1546	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Left_eye)	Which eye(s) affected by diabetes-related eye disease (Left eye)	64
Health_and_medical_history	BIN_FC20005912	1853	1221	105	42	26	3	160	107	1661	Which_eye(s)_affected_by_macular_degeneration_(Left_eye)	Which eye(s) affected by macular degeneration (Left eye)	56
Health_and_medical_history	BIN_FC20005934	2582	1676	173	39	44	7	210	168	2310	Which_eye(s)_affected_by_other_serious_eye_condition_(Left_eye)	Which eye(s) affected by other serious eye condition (Left eye)	63
Health_and_medical_history	BIN_FC20006119	3001	1938	135	104	79	11	254	171	2681	Which_eye(s)_affected_by_glaucoma_(Left_eye)	Which eye(s) affected by glaucoma (Left eye)	44
Health_and_medical_history	BIN_FC20006151	3580	2353	207	42	60	8	301	215	3178	Fractured_bone_site(s)_(Leg)	Fractured bone site(s) (Leg)	28
Health_and_medical_history	BIN_FC20006205	1993	1400	114	9	10	2	166	100	1780	Which_eye(s)_affected_by_strabismus_(squint)_(Left_eye)	Which eye(s) affected by strabismus (squint) (Left eye)	55
Health_and_medical_history	BIN_FC2002247	142	83	10	2	9	0	8	16	93	Deafness	Deafness	8
Health_and_medical_history	BIN_FC2006148	8242	5439	373	217	178	17	739	444	7407	Eye_problems/disorders_Glaucoma	Eye problems/disorders Glaucoma	31
Health_and_medical_history	BIN_FC2006149	16545	10185	1008	387	600	100	1432	1093	14805	Painful_gums	Painful gums	12
Health_and_medical_history	BIN_FC2006150	16490	10856	784	161	432	13	1628	842	14716	Vascular/heart_problems_diagnosed_by_doctor_Angina	Vascular/heart problems diagnosed by doctor Angina	50
Health_and_medical_history	BIN_FC2006152	8843	5924	534	39	76	8	802	460	7835	emphysema/chronic_bronchitis_diagnosed_by_doctor	Emphysema/chronic bronchitis diagnosed by doctor	48
Health_and_medical_history	BIN_FC2006153	50467	33227	2227	1257	816	103	4637	2678	44945	Medication_for_blood_pressure_(female_only)	Medication for BP (female only)	31
Health_and_medical_history	BIN_FC2006154	77351	52237	4084	1214	821	114	6646	4744	69860	Ibuprofen_(e.g._Nurofen)	Ibuprofen (e.g. Nurofen)	24
Health_and_medical_history	BIN_FC2006155	23882	15160	1697	516	404	58	2035	1717	21587	Vitamin_B_vs_no_supplement	Vitamin B vs no supplement	26
Health_and_medical_history	BIN_FC2006177	59926	41252	2448	816	1366	82	5737	2995	54696	Medication_for_blood_pressure_(male_only)	Medication for BP (male only)	29
Health_and_medical_history	BIN_FC2006179	97575	68054	4457	842	941	267	8947	4940	88448	Glucosamine	Glucosamine	11
Health_and_medical_history	BIN_FC30004825	12044	8023	784	240	186	24	999	676	10932	Noisy_workplace_(Yes,_for_less_than_a_year)	Noisy workplace (Yes, for less than a year)	43
Health_and_medical_history	BIN_FC30004836	7266	4500	492	239	179	14	596	507	6527	Loud_music_exposure_frequency_(Yes,_for_less_than_a_year)	Loud music exposure frequency (Yes, for less than a year)	57
Health_and_medical_history	BIN_FC30005507	16093	10811	834	266	289	26	1363	913	14502	Leg_pain_on_walking_:_action_taken_(Continue_at_same_pace)	Leg pain on walking : action taken (Continue at same pace)	58
Health_and_medical_history	BIN_FC30005540	169	76	9	12	19	0	17	18	107	Surgery/amputation_of_toe_or_leg_(Yes,_leg_above_the_knee)	Surgery/amputation of toe or leg (Yes, leg above the knee)	58
Health_and_medical_history	BIN_FC30006151	950	668	51	9	12	0	68	56	855	Fractured_bone_site(s)_(Hip)	Fractured bone site(s) (Hip)	28
Health_and_medical_history	BIN_FC3002247	131111	91122	6214	699	1436	170	12106	6491	118238	Hearing_difficulty_and_Deafness	Hearing difficulty and Deafness	31
Health_and_medical_history	BIN_FC3006148	3263	2163	169	58	54	8	294	203	2941	Eye_problems/disorders_Injury_resulting_in_vision_loss	Eye problems/disorders Injury resulting in vision loss	54
Health_and_medical_history	BIN_FC3006149	70480	46279	3845	1376	1518	236	6125	4326	63705	Bleeding_gums	Bleeding gums	13
Health_and_medical_history	BIN_FC3006150	7901	5357	371	98	120	6	712	386	7050	Vascular/heart_problems_diagnosed_by_doctor_Stroke	Vascular/heart problems diagnosed by doctor Stroke	50
Health_and_medical_history	BIN_FC3006152	4349	2945	211	54	37	3	396	221	3864	Blood_clot_diagnosed_by_doctor	Blood clot diagnosed by doctor	30
Health_and_medical_history	BIN_FC3006153	2338	1428	106	89	83	6	185	157	2048	Medication_for_diabetes_(female_only)	Medication for diabetes (female only)	37
Health_and_medical_history	BIN_FC3006155	46477	30536	2908	932	604	127	4052	3059	42218	Vitamin_C_vs_no_supplement	Vitamin C vs no supplement	26
Health_and_medical_history	BIN_FC3006177	3475	2210	142	88	166	4	331	226	3167	Medication_for_diabetes_(male_only)	Medication for diabetes (male only)	35
Health_and_medical_history	BIN_FC40006151	1317	867	80	7	17	2	116	81	1161	Fractured_bone_site(s)_(Spine)	Fractured bone site(s) (Spine)	30
Health_and_medical_history	BIN_FC4006148	21759	14473	953	396	514	75	1944	1209	19564	Eye_problems/disorders_Cataract	Eye problems/disorders Cataract	31
Health_and_medical_history	BIN_FC4006149	23290	14315	1451	576	708	141	2006	1792	20989	Loose_teeth	Loose teeth	11
Health_and_medical_history	BIN_FC4006150	138088	92713	6197	2457	2279	237	12812	7238	123933	Vascular/heart_problems_diagnosed_by_doctor_High_blood_pressure	Vascular/heart problems diagnosed by doctor High BP	51
Health_and_medical_history	BIN_FC4006152	59322	39753	2872	730	909	98	5275	3415	53052	asthma_diagnosed_by_doctor	Asthma diagnosed by doctor	26
Health_and_medical_history	BIN_FC4006153	21058	14213	1181	146	153	25	1976	1255	18949	Hormone_replacement_therapy_(female_only)	Hormone replacement therapy (female only)	41
Health_and_medical_history	BIN_FC4006155	28097	18008	1893	463	678	68	2375	1888	25373	Vitamin_D_vs_no_supplement	Vitamin D vs no supplement	26
Health_and_medical_history	BIN_FC4006177	57184	39290	2299	509	1501	63	5428	3021	52111	Cholesterol_lowering_medication	Cholesterol lowering medication	31
Health_and_medical_history	BIN_FC50006151	10808	7445	584	43	97	11	961	501	9642	Fractured_bone_site(s)_(Wrist)	Fractured bone site(s) (Wrist)	30
Health_and_medical_history	BIN_FC5006148	4873	3233	235	68	63	17	454	289	4359	Eye_problems/disorders_Macular_degeneration	Eye problems/disorders Macular degeneration	43
Health_and_medical_history	BIN_FC5006149	24148	14587	1448	759	971	148	2035	1763	21711	Toothache	Toothache	9
Health_and_medical_history	BIN_FC5006152	118783	80037	5888	1664	1641	501	10149	7057	106937	Hayfever_rhinitis_or_eczema_diagnosed_by_doctor	Hayfever rhinitis or eczema diagnosed by doctor	47
Health_and_medical_history	BIN_FC5006153	7174	4813	400	110	57	20	498	480	6378	Oral_contraceptives_(female_only)	Oral contraceptives (female only)	33
Health_and_medical_history	BIN_FC5006155	15864	10009	1135	431	252	62	1292	1214	14395	Vitamin_E_vs_no_supplement	Vitamin E vs no supplement	26
Health_and_medical_history	BIN_FC5006177	59926	41252	2448	816	1366	82	5737	2995	54696	Blood_pressure_medication	Blood pressure medication	25
Health_and_medical_history	BIN_FC60006151	5611	3774	334	43	77	7	509	290	5027	Fractured_bone_site(s)_(Arm)	Fractured bone site(s) (Arm)	28
Health_and_medical_history	BIN_FC6006149	85808	58663	3977	1042	823	220	8194	3908	76827	Dentures	Dentures	8
Health_and_medical_history	BIN_FC6006152	10693	7286	508	121	106	4	944	523	9492	Blood_clot_in_the_leg_(DVT)	Blood clot in the leg (DVT)	27
Health_and_medical_history	BIN_FC6006153	37487	24643	1751	555	732	75	3426	2084	33266	Cholesterol_lowering_medication	Cholesterol lowering medication	31
Health_and_medical_history	BIN_FC6006154	16208	10484	805	362	239	22	1533	1042	14487	Laxatives	Laxatives	9
Health_and_medical_history	BIN_FC6006155	12251	7484	922	327	311	22	1015	921	11002	Vitamin_B9_vs_no_supplement	Vitamin B9 vs no supplement	27
Health_and_medical_history	BIN_FC6006177	3475	2210	142	88	166	4	331	226	3167	Insulin	Insulin	7
Health_and_medical_history	BIN_FC6006179	12535	8291	922	157	114	35	1079	867	11465	Selenium	Selenium	8
Health_and_medical_history	BIN_FC70006151	28158	19260	1562	168	209	33	2561	1508	25301	Fractured_bone_site(s)_(Other_bones)	Fractured bone site(s) (Other bones)	36
Health_and_medical_history	BIN_FC7006152	8843	5924	534	39	76	8	802	460	7835	Emphysema_or_chronic_bronchitis	Emphysema or chronic bronchitis	31
Health_and_medical_history	BIN_FC7006153	50467	33227	2227	1257	816	103	4637	2678	44945	Blood_pressure_medication	Blood pressure medication	25
Health_and_medical_history	BIN_FC7006154	72649	48972	3508	879	1489	78	6812	3922	65660	Aspirin_use_self-reported	Aspirin use self-reported	25
Health_and_medical_history	BIN_FC7006155	10712	6655	774	385	178	34	920	794	9740	Vitamin_A_vs_multivitamin	Vitamin A vs multivitamin	25
Health_and_medical_history	BIN_FC7006179	160980	110270	7805	2116	1744	389	14755	8334	145413	Fish_oil_supplements	Fish oil supplements	20
Health_and_medical_history	BIN_FC8006152	4349	2945	211	54	37	3	396	221	3864	Blood_clot_in_the_lung	Blood clot in the lung	22
Health_and_medical_history	BIN_FC8006153	2338	1428	106	89	83	6	185	157	2048	Insulin	Insulin	7
Health_and_medical_history	BIN_FC8006154	77351	52237	4084	1214	821	114	6646	4744	69860	Ibuprofen_use_self-reported	Ibuprofen use self-reported	27
Health_and_medical_history	BIN_FC8006155	23882	15160	1697	516	404	58	2035	1717	21587	Vitamin_B_vs_multivitamin	Vitamin B vs multivitamin	25
Health_and_medical_history	BIN_FC8006179	97575	68054	4457	842	941	267	8947	4940	88448	Glucosamine_supplements	Glucosamine supplements	23
Health_and_medical_history	BIN_FC9006152	59322	39753	2872	730	909	98	5275	3415	53052	Asthma	Asthma	6
Health_and_medical_history	BIN_FC9006153	21058	14213	1181	146	153	25	1976	1255	18949	Hormone_replacement_therapy	Hormone replacement therapy	27
Health_and_medical_history	BIN_FC9006154	115757	76626	5524	2117	1972	183	10402	6923	103747	Paracetamol_use_self-reported	Paracetamol use self-reported	29
Health_and_medical_history	BIN_FC9006155	46477	30536	2908	932	604	127	4052	3059	42218	Vitamin_C_vs_multivitamin	Vitamin C vs multivitamin	25
Health_and_medical_history	BIN_FC9006179	37696	23994	2639	619	909	140	3080	2552	33933	Calcium_supplements	Calcium supplements	19
Health_and_medical_history	BIN2188	167308	112250	7939	2268	2472	223	15223	9247	149622	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46
Health_and_medical_history	BIN2207	447647	303959	21505	4941	6301	983	40449	24156	402294	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31
Health_and_medical_history	BIN2257	193489	131603	9769	1522	2837	397	17459	10255	173842	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38
Health_and_medical_history	BIN2316	107929	71822	5371	1320	1589	155	10036	6096	96389	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45
Health_and_medical_history	BIN2335	84739	54511	4789	1582	1676	231	7683	5232	75704	Chest_pain_or_discomfort	Chest pain or discomfort	24
Health_and_medical_history	BIN2415	145289	101153	6774	1085	1879	155	13501	7638	132185	Had_major_operations	Had major operations	20
Health_and_medical_history	BIN2443	28068	17253	1162	754	1461	64	2463	1859	25016	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28
Health_and_medical_history	BIN2453	42137	29069	2169	251	220	44	3802	2006	37561	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26
Health_and_medical_history	BIN2463	52059	35446	2863	367	512	62	4686	2752	46688	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38
Health_and_medical_history	BIN2473	105453	71851	5356	994	1097	108	9475	5709	94590	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62
Health_and_medical_history	BIN3393	18379	12821	666	69	218	16	1716	878	16384	Hearing_aid_user	Hearing aid user	16
Health_and_medical_history	BIN3404	84577	55663	4290	1038	1567	199	7723	5017	75497	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32
